n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate
149,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(1).mov,resources/videos_natural\training(19).mov,True,True,left,0,148,148,148,2018-09-10 17:15:12.122414,2018-09-10 17:15:16.042638,0:00:03.920224,4,left,1,0.30051831416949426,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
150,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(9).mov,resources/videos_natural\training(3).mov,True,False,right,0,149,149,149,2018-09-10 17:15:17.460720,2018-09-10 17:15:21.379944,0:00:03.919224,4,left,0,0.4507213029837658,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
151,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(1).mov,resources/videos_natural\training(48).mov,False,True,left,0,150,150,150,2018-09-10 17:16:24.651563,2018-09-10 17:16:28.571787,0:00:03.920224,4,left,1,0.5506731157274771,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
152,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(3).mov,resources/videos_natural\training(29).mov,False,False,right,0,151,151,151,2018-09-10 17:16:30.239882,2018-09-10 17:16:34.143106,0:00:03.903224,4,left,0,0.4339015413897869,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
153,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(0).mov,resources/videos_natural\training(22).mov,True,True,left,0,152,152,152,2018-09-10 17:16:35.694194,2018-09-10 17:16:39.598418,0:00:03.904224,4,right,0,0.3839578602446636,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
154,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(3).mov,resources/videos_natural\training(2).mov,True,True,left,0,153,153,153,2018-09-10 17:16:41.099503,2018-09-10 17:16:45.002727,0:00:03.903224,4,right,0,0.3338822664873078,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
155,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(25)_final(3).mov,resources/videos_natural\training(33).mov,True,True,left,0,154,154,154,2018-09-10 17:16:46.453810,2018-09-10 17:16:50.374034,0:00:03.920224,4,right,0,0.2837398129131543,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
156,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(2).mov,resources/videos_natural\training(33).mov,False,False,right,0,155,155,155,2018-09-10 17:16:51.775114,2018-09-10 17:16:55.695338,0:00:03.920224,4,right,1,0.3172016455946505,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
157,resources/videos_generated\model(tmp)-dataset(walking)-numprim(15)_final(4).mov,resources/videos_natural\training(35).mov,True,True,left,0,156,156,156,2018-09-10 17:16:57.129420,2018-09-10 17:17:01.016643,0:00:03.887223,4,right,0,0.4172492305106061,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
158,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(3).mov,resources/videos_natural\training(30).mov,True,True,left,0,157,157,157,2018-09-10 17:17:02.550730,2018-09-10 17:17:06.487956,0:00:03.937226,4,left,1,0.3171576747245126,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
159,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(0).mov,resources/videos_natural\training(44).mov,True,False,right,0,158,158,158,2018-09-10 17:17:07.922038,2018-09-10 17:17:11.876264,0:00:03.954226,4,left,0,0.3171203296005842,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
160,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(4).mov,resources/videos_natural\training(40).mov,False,True,left,0,159,159,159,2018-09-10 17:17:13.310346,2018-09-10 17:17:17.230570,0:00:03.920224,4,left,1,0.450657153699467,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
161,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(7).mov,resources/videos_natural\training(16).mov,True,True,left,0,160,160,160,2018-09-10 17:17:18.798660,2018-09-10 17:17:22.718884,0:00:03.920224,4,left,1,0.4004192291240543,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
162,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(0).mov,resources/videos_natural\training(4).mov,False,True,left,0,161,161,161,2018-09-10 17:17:24.236971,2018-09-10 17:17:28.173196,0:00:03.936225,4,right,0,0.3841084454188604,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
163,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(7).mov,resources/videos_natural\training(13).mov,False,False,right,0,162,162,162,2018-09-10 17:17:29.674282,2018-09-10 17:17:33.577505,0:00:03.903223,4,right,1,0.6172814557367019,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
164,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(7).mov,resources/videos_natural\training(42).mov,False,True,left,0,163,163,163,2018-09-10 17:17:35.312604,2018-09-10 17:17:39.232828,0:00:03.920224,4,left,1,0.5505984254814393,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
165,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(20)_final(5).mov,resources/videos_natural\training(20).mov,True,True,left,0,164,164,164,2018-09-10 17:17:40.900924,2018-09-10 17:17:44.838149,0:00:03.937225,4,left,1,0.3838485354081058,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
166,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(5).mov,resources/videos_natural\training(42).mov,False,True,left,0,165,165,165,2018-09-10 17:17:46.339235,2018-09-10 17:17:50.259459,0:00:03.920224,4,left,1,0.2837741463326893,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
167,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(9).mov,resources/videos_natural\training(21).mov,True,True,left,0,166,166,166,2018-09-10 17:17:51.660539,2018-09-10 17:17:55.596764,0:00:03.936225,4,left,1,0.7675497985164839,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
168,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(3).mov,resources/videos_natural\training(41).mov,False,True,left,0,167,167,167,2018-09-10 17:17:57.481872,2018-09-10 17:18:01.435098,0:00:03.953226,4,left,1,0.36732211373418977,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
169,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(4).mov,resources/videos_natural\training(35).mov,False,False,right,0,168,168,168,2018-09-10 17:18:02.920183,2018-09-10 17:18:06.840408,0:00:03.920225,4,right,1,0.4506812473273385,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
170,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(7).mov,resources/videos_natural\training(39).mov,True,True,left,0,169,169,169,2018-09-10 17:18:08.407497,2018-09-10 17:18:12.327721,0:00:03.920224,4,right,0,0.3005957149480309,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
171,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(2).mov,resources/videos_natural\training(26).mov,True,True,left,0,170,170,170,2018-09-10 17:18:13.745803,2018-09-10 17:18:17.666027,0:00:03.920224,4,right,0,0.31728868382560904,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
172,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(9).mov,resources/videos_natural\training(26).mov,False,False,right,0,171,171,171,2018-09-10 17:18:19.100109,2018-09-10 17:18:23.037334,0:00:03.937225,4,left,0,0.3673154879861613,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
173,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(2).mov,resources/videos_natural\training(16).mov,False,False,right,0,172,172,172,2018-09-10 17:18:24.521419,2018-09-10 17:18:28.458644,0:00:03.937225,4,right,1,0.3171986338911665,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
174,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(17)_final(7).mov,resources/videos_natural\training(29).mov,True,True,left,0,173,173,173,2018-09-10 17:18:29.892726,2018-09-10 17:18:33.812950,0:00:03.920224,4,left,1,1.201249856943832,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
175,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(7).mov,resources/videos_natural\training(3).mov,False,True,left,0,174,174,174,2018-09-10 17:18:36.132083,2018-09-10 17:18:40.102310,0:00:03.970227,4,left,1,0.3005038579922257,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
176,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(6).mov,resources/videos_natural\training(9).mov,False,True,left,0,175,175,175,2018-09-10 17:18:41.520391,2018-09-10 17:18:45.423614,0:00:03.903223,4,right,0,0.3338316698691415,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
177,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(0).mov,resources/videos_natural\training(30).mov,True,False,right,0,176,176,176,2018-09-10 17:18:46.874697,2018-09-10 17:18:50.810923,0:00:03.936226,4,right,1,0.3172302567782026,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
178,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(6).mov,resources/videos_natural\training(46).mov,False,True,left,0,177,177,177,2018-09-10 17:18:52.246005,2018-09-10 17:18:56.216232,0:00:03.970227,4,right,0,0.33384582487542497,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
179,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(5).mov,resources/videos_natural\training(47).mov,False,True,left,0,178,178,178,2018-09-10 17:18:57.667315,2018-09-10 17:19:01.603540,0:00:03.936225,4,left,1,0.4673329558663682,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
180,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(3).mov,resources/videos_natural\training(6).mov,False,False,right,0,179,179,179,2018-09-10 17:19:03.188630,2018-09-10 17:19:07.091854,0:00:03.903224,4,right,1,0.4339759304657491,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
181,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(7).mov,resources/videos_natural\training(18).mov,False,False,right,0,180,180,180,2018-09-10 17:19:08.642942,2018-09-10 17:19:12.547166,0:00:03.904224,5,right,1,0.4172916955285473,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
182,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(5).mov,resources/videos_natural\training(24).mov,True,False,right,0,181,181,181,2018-09-10 17:19:14.081254,2018-09-10 17:19:18.001478,0:00:03.920224,5,right,1,0.38396930471844826,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
183,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(4)_fail.mov,resources/videos_natural\training(48).mov,False,False,right,0,182,182,182,2018-09-10 17:19:19.502564,2018-09-10 17:19:23.422788,0:00:03.920224,5,right,1,0.4838765442509612,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
184,resources/videos_generated\model(tmp)-dataset(walking)-numprim(12)_final(4).mov,resources/videos_natural\training(10).mov,False,False,right,0,183,183,183,2018-09-10 17:19:25.023879,2018-09-10 17:19:28.944104,0:00:03.920225,5,right,1,0.3171850812259436,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
185,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(23)_final(1).mov,resources/videos_natural\training(40).mov,False,True,left,0,184,184,184,2018-09-10 17:19:30.379186,2018-09-10 17:19:34.282409,0:00:03.903223,5,left,1,0.4506556478472703,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
186,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(3).mov,resources/videos_natural\training(17).mov,True,True,left,0,185,185,185,2018-09-10 17:19:35.850499,2018-09-10 17:19:39.753722,0:00:03.903223,5,left,1,0.3171546630210287,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
187,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(1).mov,resources/videos_natural\training(0).mov,True,False,right,0,186,186,186,2018-09-10 17:19:41.187804,2018-09-10 17:19:45.108028,0:00:03.920224,5,left,0,1.0343680542591756,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
188,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(25)_final(1).mov,resources/videos_natural\training(48).mov,False,True,left,0,187,187,187,2018-09-10 17:19:47.260151,2018-09-10 17:19:51.180375,0:00:03.920224,5,left,1,0.517412464838344,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
189,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(5).mov,resources/videos_natural\training(3).mov,True,True,left,0,188,188,188,2018-09-10 17:19:52.814469,2018-09-10 17:19:56.734693,0:00:03.920224,5,left,1,0.3171886952695786,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
190,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(23)_final(9).mov,resources/videos_natural\training(43).mov,True,False,right,0,189,189,189,2018-09-10 17:19:58.169775,2018-09-10 17:20:02.072998,0:00:03.903223,5,right,1,0.4339292490622029,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
191,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(9).mov,resources/videos_natural\training(17).mov,False,False,right,0,190,190,190,2018-09-10 17:20:03.624087,2018-09-10 17:20:07.594314,0:00:03.970227,5,right,1,0.5007342533081101,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
192,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(1).mov,resources/videos_natural\training(37).mov,True,False,right,0,191,191,191,2018-09-10 17:20:09.212407,2018-09-10 17:20:13.149632,0:00:03.937225,5,right,1,0.31708659852210985,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
193,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(20)_final(7).mov,resources/videos_natural\training(31).mov,False,True,left,0,192,192,192,2018-09-10 17:20:14.583714,2018-09-10 17:20:18.536940,0:00:03.953226,5,left,1,0.33381058794475393,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
194,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(3).mov,resources/videos_natural\training(46).mov,False,True,left,0,193,193,193,2018-09-10 17:20:19.988023,2018-09-10 17:20:23.908247,0:00:03.920224,5,left,1,0.31809521801733354,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
195,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(23)_final(6)_fail.mov,resources/videos_natural\training(48).mov,True,False,right,0,194,194,194,2018-09-10 17:20:25.343329,2018-09-10 17:20:29.246553,0:00:03.903224,5,right,1,0.5007999084446055,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
196,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(4).mov,resources/videos_natural\training(8).mov,True,True,left,0,195,195,195,2018-09-10 17:20:30.864645,2018-09-10 17:20:34.800870,0:00:03.936225,5,left,1,0.3172787452040211,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
197,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(8).mov,resources/videos_natural\training(6).mov,False,False,right,0,196,196,196,2018-09-10 17:20:36.235952,2018-09-10 17:20:40.139176,0:00:03.903224,5,right,1,0.43398857962074544,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
198,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(18)_final(3).mov,resources/videos_natural\training(35).mov,True,True,left,0,197,197,197,2018-09-10 17:20:41.690264,2018-09-10 17:20:45.593488,0:00:03.903224,5,left,1,0.33402743059559725,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
199,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(27)_final(0).mov,resources/videos_natural\training(44).mov,False,True,left,0,198,198,198,2018-09-10 17:20:47.044571,2018-09-10 17:20:50.964795,0:00:03.920224,5,left,1,0.35050144862907473,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
200,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(2).mov,resources/videos_natural\training(27).mov,True,False,right,0,199,199,199,2018-09-10 17:20:52.432879,2018-09-10 17:20:56.353103,0:00:03.920224,5,left,0,0.383791011872745,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
201,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(23)_final(1).mov,resources/videos_natural\training(36).mov,False,True,left,0,200,200,200,2018-09-10 17:22:00.825791,2018-09-10 17:22:04.795018,0:00:03.969227,5,left,1,0.30057704238606675,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
202,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(6).mov,resources/videos_natural\training(5).mov,True,True,left,0,201,201,201,2018-09-10 17:22:06.213099,2018-09-10 17:22:10.100321,0:00:03.887222,5,left,1,0.3171040664019529,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
203,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(22)_final(7).mov,resources/videos_natural\training(12).mov,False,True,left,0,202,202,202,2018-09-10 17:22:11.534403,2018-09-10 17:22:15.454627,0:00:03.920224,5,left,1,0.2836979502344548,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
204,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(18)_final(7).mov,resources/videos_natural\training(22).mov,True,False,right,0,203,203,203,2018-09-10 17:22:16.855708,2018-09-10 17:22:20.758931,0:00:03.903223,5,right,1,0.38388618170210975,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
205,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(5).mov,resources/videos_natural\training(42).mov,False,False,right,0,204,204,204,2018-09-10 17:22:22.260017,2018-09-10 17:22:26.215243,0:00:03.955226,5,right,1,1.1177883254322296,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
206,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(24)_final(7).mov,resources/videos_natural\training(44).mov,True,True,left,0,205,205,205,2018-09-10 17:22:28.449371,2018-09-10 17:22:32.352594,0:00:03.903223,5,right,0,0.4505948114374405,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
207,resources/videos_generated\model(tmp)-dataset(walking)-numprim(14)_final(4).mov,resources/videos_natural\training(43).mov,True,True,left,0,206,206,206,2018-09-10 17:22:33.920684,2018-09-10 17:22:37.856909,0:00:03.936225,5,right,0,0.4173338593773224,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
208,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(19)_final(3).mov,resources/videos_natural\training(7).mov,False,False,right,0,207,207,207,2018-09-10 17:22:39.391997,2018-09-10 17:22:43.329222,0:00:03.937225,5,right,1,0.4840084568631937,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
209,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(2).mov,resources/videos_natural\training(11).mov,True,False,right,0,208,208,208,2018-09-10 17:22:44.930313,2018-09-10 17:22:48.833537,0:00:03.903224,5,right,1,0.33407923189497524,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
210,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(2).mov,resources/videos_natural\training(8).mov,False,True,left,0,209,209,209,2018-09-10 17:22:50.284620,2018-09-10 17:22:54.204844,0:00:03.920224,5,right,0,0.2671387009913815,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
211,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(8)_fail.mov,resources/videos_natural\training(25).mov,True,False,right,0,210,210,210,2018-09-10 17:22:55.588923,2018-09-10 17:22:59.493146,0:00:03.904223,5,right,1,0.3505406007752754,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
212,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(3).mov,resources/videos_natural\training(42).mov,False,True,left,0,211,211,211,2018-09-10 17:23:00.960230,2018-09-10 17:23:04.864454,0:00:03.904224,5,right,0,0.3005101825701786,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
213,resources/videos_generated\model(dmp)-dataset(walking)-npsi(80)_final(8).mov,resources/videos_natural\training(11).mov,True,True,left,0,212,212,212,2018-09-10 17:23:06.281535,2018-09-10 17:23:10.184758,0:00:03.903223,5,right,0,0.7509462772331972,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
214,resources/videos_generated\model(dmp)-dataset(walking)-npsi(90)_final(6).mov,resources/videos_natural\training(0).mov,False,False,right,0,213,213,213,2018-09-10 17:23:12.053865,2018-09-10 17:23:15.957088,0:00:03.903223,5,right,1,0.6007812358820956,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
215,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(17)_final(3).mov,resources/videos_natural\training(45).mov,True,True,left,0,214,214,214,2018-09-10 17:23:17.675186,2018-09-10 17:23:21.611411,0:00:03.936225,5,right,0,0.3004348899821707,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
216,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(0).mov,resources/videos_natural\training(22).mov,True,True,left,0,215,215,215,2018-09-10 17:23:23.029493,2018-09-10 17:23:27.066723,0:00:04.037230,5,right,0,0.30043308296080795,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
217,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(23)_final(6)_fail.mov,resources/videos_natural\training(10).mov,True,False,right,0,216,216,216,2018-09-10 17:23:28.484805,2018-09-10 17:23:32.421030,0:00:03.936225,5,right,1,0.3505418054555776,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
218,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(5).mov,resources/videos_natural\training(22).mov,True,False,right,0,217,217,217,2018-09-10 17:23:33.889114,2018-09-10 17:23:37.792337,0:00:03.903223,5,right,1,0.3341241062771587,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
219,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(7).mov,resources/videos_natural\training(23).mov,False,True,left,0,218,218,218,2018-09-10 17:23:39.243420,2018-09-10 17:23:43.146643,0:00:03.903223,5,right,0,0.2837485468526211,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
220,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(22)_final(1).mov,resources/videos_natural\training(26).mov,True,False,right,0,219,219,219,2018-09-10 17:23:44.548723,2018-09-10 17:23:48.467948,0:00:03.919225,5,right,1,0.30052222938320483,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
221,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(3).mov,resources/videos_natural\training(0).mov,False,True,left,0,220,220,220,2018-09-10 17:23:49.886029,2018-09-10 17:23:53.806253,0:00:03.920224,5,left,1,0.2838033598563925,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
