trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
454,vcgpdm_dyn(30)-lvm(20)_final(8).mov,False,left,2,training(5).mov,0,135,135,143,,,,,,,,12:22:20:427,12:22:21:160,12:22:24:163,left,12:22:24:547,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
455,training(28).mov,False,right,2,vcgpdm_dyn(5)-lvm(25)_final(1).mov,0,136,136,96,,,,,,,,12:22:25:310,12:22:26:048,12:22:29:051,right,12:22:29:385,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
456,training(24).mov,True,right,2,vcgpdm_dyn(10)-lvm(5)_final(5).mov,0,137,137,112,,,,,,,,12:22:30:147,12:22:30:886,12:22:33:889,left,12:22:34:306,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
457,vcgpdm_dyn(10)-lvm(20)_final(3).mov,False,left,2,training(19).mov,0,138,138,22,,,,,,,,12:22:35:072,12:22:35:807,12:22:38:809,left,12:22:39:226,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
458,tmp_numprim(9)_final(3).mov,False,left,2,training(12).mov,0,139,139,19,,,,,,,,12:22:39:981,12:22:40:728,12:22:43:730,right,12:22:44:230,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
459,training(3).mov,True,right,2,vgpdm_dyn(20)-lvm(25)_final(0).mov,0,140,140,31,,,,,,,,12:22:44:995,12:22:45:731,12:22:48:735,right,12:22:49:217,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
460,vcgpdm_dyn(20)-lvm(35)_final(1).mov,False,left,2,training(2).mov,0,141,141,16,,,,,,,,12:22:49:975,12:22:50:718,12:22:53:720,left,12:22:54:054,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
461,training(3).mov,True,right,2,map_gpdm_final(5).mov,0,142,142,4,,,,,,,,12:22:54:797,12:22:55:572,12:22:58:558,right,12:22:58:875,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
462,training(26).mov,True,right,2,vcgpdm_dyn(10)-lvm(35)_final(3).mov,0,143,143,105,,,,,,,,12:22:59:660,12:23:00:376,12:23:03:364,right,12:23:03:648,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
463,vcgpdm_dyn(15)-lvm(15)_final(9).mov,False,left,2,training(25).mov,0,144,144,10,,,,,,,,12:23:04:413,12:23:05:166,12:23:08:151,left,12:23:08:519,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
464,vgpdm_dyn(30)-lvm(20)_final(9).mov,True,left,2,training(19).mov,0,145,145,77,,,,,,,,12:23:09:280,12:23:10:020,12:23:13:022,left,12:23:13:322,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
465,training(3).mov,True,right,2,vcgpdm_dyn(25)-lvm(35)_final(7).mov,0,146,146,0,,,,,,,,12:23:14:078,12:23:14:823,12:23:17:826,right,12:23:18:126,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
466,vcgpdm_dyn(25)-lvm(20)_final(6).mov,False,left,2,training(9).mov,0,147,147,43,,,,,,,,12:23:18:882,12:23:19:627,12:23:22:631,left,12:23:23:031,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
467,training(10).mov,True,right,2,vcgpdm_dyn(35)-lvm(5)_final(1).mov,0,148,148,86,,,,,,,,12:23:23:785,12:23:24:533,12:23:27:535,right,12:23:27:935,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
468,training(29).mov,True,right,2,vgpdm_dyn(20)-lvm(10)_final(7)_out_of_screen.mov,0,149,149,56,,,,,,,,12:23:28:682,12:23:29:453,12:23:32:456,right,12:23:32:739,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
469,training(27).mov,False,right,2,vgpdm_dyn(15)-lvm(35)_final(9).mov,0,150,150,113,,,,,,,,12:23:33:490,12:23:34:240,12:23:37:243,left,12:23:37:793,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
470,training(26).mov,False,right,2,dmp_npsi(40)_final(7).mov,0,151,151,82,,,,,,,,12:23:38:574,12:23:39:310,12:23:42:296,right,12:23:42:580,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
471,tmp_numprim(8)_final(4).mov,False,left,2,training(8).mov,0,152,152,100,,,,,,,,12:23:43:335,12:23:44:081,12:23:47:083,left,12:23:47:584,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
472,training(17).mov,False,right,2,vgpdm_dyn(10)-lvm(15)_final(4).mov,0,153,153,125,,,,,,,,12:23:48:333,12:23:49:085,12:23:52:072,right,12:23:52:356,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
473,vcgpdm_dyn(10)-lvm(25)_final(2).mov,True,left,2,training(48).mov,0,154,154,38,,,,,,,,12:23:53:115,12:23:53:857,12:23:56:861,left,12:23:57:178,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
474,training(22).mov,True,right,2,vcgpdm_dyn(25)-lvm(30)_final(0).mov,0,155,155,114,,,,,,,,12:23:57:926,12:23:58:679,12:24:01:698,right,12:24:02:165,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
475,training(16).mov,False,right,2,vcgpdm_dyn(25)-lvm(25)_final(3).mov,0,156,156,29,,,,,,,,12:24:03:098,12:24:03:666,12:24:06:668,right,12:24:07:169,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
476,training(18).mov,True,right,2,vgpdm_dyn(25)-lvm(30)_final(3).mov,0,157,157,46,,,,,,,,12:24:07:913,12:24:08:670,12:24:11:672,right,12:24:12:173,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
477,training(9).mov,False,right,2,vcgpdm_dyn(15)-lvm(20)_final(6).mov,0,158,158,28,,,,,,,,12:24:12:929,12:24:13:675,12:24:16:678,right,12:24:17:078,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
478,training(10).mov,False,right,3,vcgpdm_dyn(5)-lvm(20)_final(1).mov,0,0,0,71,,,,,,,,12:29:09:949,12:29:10:515,12:29:13:501,right,12:29:13:918,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
479,vgpdm_dyn(15)-lvm(35)_final(7).mov,True,left,3,training(2).mov,0,1,1,100,,,,,,,,12:29:14:665,12:29:15:419,12:29:18:421,right,12:29:19:022,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
480,training(36).mov,False,right,3,vgpdm_dyn(5)-lvm(20)_final(6).mov,0,2,2,39,,,,,,,,12:29:19:772,12:29:20:523,12:29:23:525,right,12:29:23:992,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
481,training(6).mov,False,right,3,vcgpdm_dyn(5)-lvm(15)_final(7).mov,0,3,3,139,,,,,,,,12:29:24:749,12:29:25:494,12:29:28:497,right,12:29:28:831,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
482,vgpdm_dyn(30)-lvm(30)_final(2).mov,True,left,3,training(6).mov,0,4,4,125,,,,,,,,12:29:29:605,12:29:30:347,12:29:33:349,left,12:29:33:883,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
483,tmp_numprim(2)_final(1).mov,False,left,3,training(29).mov,0,5,5,137,,,,,,,,12:29:34:646,12:29:35:401,12:29:38:387,left,12:29:38:720,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
484,vgpdm_dyn(10)-lvm(10)_final(6).mov,False,left,3,training(5).mov,0,6,6,48,,,,,,,,12:29:39:483,12:29:40:221,12:29:43:209,left,12:29:43:626,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
485,training(23).mov,True,right,3,vgpdm_dyn(10)-lvm(5)_final(4).mov,0,7,7,150,,,,,,,,12:29:44:379,12:29:45:127,12:29:48:131,left,12:29:48:564,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
486,vcgpdm_dyn(15)-lvm(5)_final(6).mov,False,left,3,training(33).mov,0,8,8,80,,,,,,,,12:29:49:500,12:29:50:066,12:29:53:068,left,12:29:53:435,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
487,vgpdm_dyn(30)-lvm(20)_final(3).mov,True,left,3,training(7).mov,0,9,9,41,,,,,,,,12:29:54:198,12:29:54:936,12:29:57:939,left,12:29:58:322,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
488,vgpdm_dyn(10)-lvm(25)_final(8).mov,False,left,3,training(48).mov,0,10,10,44,,,,,,,,12:29:59:258,12:29:59:823,12:30:02:842,left,12:30:03:494,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
489,vcgpdm_dyn(10)-lvm(25)_final(7).mov,False,left,3,training(37).mov,0,11,11,127,,,,,,,,12:30:04:241,12:30:04:995,12:30:07:998,left,12:30:08:548,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
490,vcgpdm_dyn(30)-lvm(5)_final(7).mov,False,left,3,training(5).mov,0,12,12,5,,,,,,,,12:30:09:497,12:30:10:049,12:30:13:052,left,12:30:13:419,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
491,training(3).mov,False,right,3,vgpdm_dyn(30)-lvm(20)_final(1).mov,0,13,13,23,,,,,,,,12:30:14:184,12:30:14:936,12:30:17:922,right,12:30:18:306,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
492,vcgpdm_dyn(10)-lvm(30)_final(9).mov,False,left,3,training(14).mov,0,14,14,108,,,,,,,,12:30:19:055,12:30:19:822,12:30:22:809,left,12:30:23:159,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
493,vgpdm_dyn(15)-lvm(5)_final(4).mov,False,left,3,training(39).mov,0,15,15,46,,,,,,,,12:30:23:921,12:30:24:660,12:30:27:663,left,12:30:28:013,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
494,vcgpdm_dyn(5)-lvm(20)_final(5).mov,True,left,3,training(16).mov,0,16,16,64,,,,,,,,12:30:28:786,12:30:29:514,12:30:32:502,left,12:30:32:952,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
495,vgpdm_dyn(10)-lvm(5)_final(1).mov,False,left,3,training(18).mov,0,17,17,35,,,,,,,,12:30:33:695,12:30:34:453,12:30:37:456,right,12:30:37:874,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
496,training(17).mov,False,right,3,vgpdm_dyn(5)-lvm(10)_final(6).mov,0,18,18,165,,,,,,,,12:30:38:638,12:30:39:375,12:30:42:378,right,12:30:42:761,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
497,vgpdm_dyn(5)-lvm(10)_final(5).mov,True,left,3,training(18).mov,0,19,19,162,,,,,,,,12:30:43:506,12:30:44:262,12:30:47:265,left,12:30:47:632,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
498,vcgpdm_dyn(25)-lvm(20)_final(2).mov,True,left,3,training(27).mov,0,20,20,88,,,,,,,,12:30:48:403,12:30:49:133,12:30:52:135,right,12:30:52:602,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
499,vgpdm_dyn(20)-lvm(30)_final(7).mov,False,left,3,training(5).mov,0,21,21,132,,,,,,,,12:30:53:349,12:30:54:104,12:30:57:107,right,12:30:57:441,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
500,dmp_npsi(45)_final(1).mov,True,left,3,training(21).mov,0,22,22,8,,,,,,,,12:30:58:189,12:30:58:958,12:31:01:944,left,12:31:02:628,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
501,tmp_numprim(2)_final(9).mov,False,left,3,training(15).mov,0,23,23,116,,,,,,,,12:31:03:382,12:31:04:129,12:31:07:132,left,12:31:07:666,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
502,catch(5).mov,True,catchtrial,3,training(4).mov,0,24,24,42,,,,,,,,12:31:08:416,12:31:09:167,12:31:12:167,left,12:31:12:468,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
503,training(14).mov,False,right,3,vgpdm_dyn(30)-lvm(15)_final(7).mov,0,25,25,141,,,,,,,,12:31:13:231,12:31:13:986,12:31:16:972,right,12:31:17:356,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
504,training(20).mov,False,right,3,vcgpdm_dyn(20)-lvm(15)_final(3).mov,0,26,26,38,,,,,,,,12:31:18:413,12:31:18:924,12:31:21:845,left,12:31:22:278,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
505,training(36).mov,False,right,3,vcgpdm_dyn(10)-lvm(15)_final(4).mov,0,27,27,124,,,,,,,,12:31:23:033,12:31:23:779,12:31:26:782,right,12:31:27:166,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
506,map_cgpdm_final(7).mov,True,left,3,training(8).mov,0,28,28,70,,,,,,,,12:31:28:099,12:31:28:667,12:31:31:670,left,12:31:32:171,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
507,training(36).mov,True,right,3,map_gpdm_final(3).mov,0,29,29,69,,,,,,,,12:31:32:944,12:31:33:672,12:31:36:674,right,12:31:37:041,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
508,training(41).mov,False,right,3,vcgpdm_dyn(35)-lvm(10)_final(1).mov,0,30,30,12,,,,,,,,12:31:37:808,12:31:38:542,12:31:41:545,left,12:31:41:995,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
509,vcgpdm_dyn(20)-lvm(10)_final(6).mov,True,left,3,training(21).mov,0,31,31,61,,,,,,,,12:31:42:744,12:31:43:496,12:31:46:499,right,12:31:46:966,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
510,training(38).mov,False,right,3,vcgpdm_dyn(5)-lvm(10)_final(3).mov,0,32,32,135,,,,,,,,12:31:47:720,12:31:48:468,12:31:51:470,right,12:31:52:138,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
511,training(0).mov,True,right,3,map_cgpdm_final(4).mov,0,33,33,147,,,,,,,,12:31:52:893,12:31:53:639,12:31:56:641,right,12:31:57:225,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
512,vcgpdm_dyn(5)-lvm(25)_final(7).mov,False,left,3,training(35).mov,0,34,34,93,,,,,,,,12:31:57:986,12:31:58:726,12:32:01:727,left,12:32:02:261,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
513,vcgpdm_dyn(35)-lvm(35)_final(8)_bad.mov,False,left,3,training(1).mov,0,35,35,128,,,,,,,,12:32:03:033,12:32:03:762,12:32:06:765,left,12:32:07:283,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
514,tmp_numprim(10)_final(7).mov,True,left,3,training(4).mov,0,36,36,14,,,,,,,,12:32:08:043,12:32:08:784,12:32:11:788,left,12:32:12:138,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
515,vcgpdm_dyn(35)-lvm(5)_final(1).mov,False,left,3,training(14).mov,0,37,37,45,,,,,,,,12:32:12:907,12:32:13:639,12:32:16:642,right,12:32:17:042,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
516,training(24).mov,True,right,3,vgpdm_dyn(25)-lvm(30)_final(3).mov,0,38,38,157,,,,,,,,12:32:18:462,12:32:18:977,12:32:21:546,right,12:32:22:163,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
517,training(0).mov,False,right,3,vgpdm_dyn(5)-lvm(15)_final(8).mov,0,39,39,75,,,,,,,,12:32:23:096,12:32:23:665,12:32:26:668,right,12:32:27:251,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
518,vgpdm_dyn(5)-lvm(10)_final(9).mov,True,left,3,training(18).mov,0,40,40,3,,,,,,,,12:32:28:187,12:32:28:753,12:32:31:755,left,12:32:32:239,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
519,vgpdm_dyn(15)-lvm(5)_final(4).mov,False,left,3,training(7).mov,0,41,41,37,,,,,,,,12:32:32:993,12:32:33:740,12:32:36:742,right,12:32:37:159,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
520,vgpdm_dyn(30)-lvm(35)_final(9).mov,True,left,3,training(1).mov,0,42,42,119,,,,,,,,12:32:38:102,12:32:38:661,12:32:41:664,left,12:32:42:198,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
521,catch(3).mov,True,catchtrial,3,training(24).mov,0,43,43,122,,,,,,,,12:32:42:955,12:32:43:699,12:32:46:701,right,12:32:47:185,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
522,training(31).mov,True,right,3,map_gpdm_final(8).mov,0,44,44,0,,,,,,,,12:32:47:945,12:32:48:686,12:32:51:687,right,12:32:52:104,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
523,training(25).mov,True,right,3,vgpdm_dyn(30)-lvm(30)_final(4).mov,0,45,45,134,,,,,,,,12:32:52:861,12:32:53:605,12:32:56:608,left,12:32:56:975,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
524,training(15).mov,True,right,3,dmp_npsi(45)_final(7).mov,0,46,46,15,,,,,,,,12:32:57:737,12:32:58:477,12:33:01:479,right,12:33:01:963,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
525,training(24).mov,False,right,3,vcgpdm_dyn(15)-lvm(25)_final(0).mov,0,47,47,9,,,,,,,,12:33:02:721,12:33:03:464,12:33:06:452,right,12:33:07:102,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
526,vgpdm_dyn(30)-lvm(15)_final(0).mov,False,left,3,training(35).mov,0,48,48,115,,,,,,,,12:33:07:858,12:33:08:603,12:33:11:622,right,12:33:12:106,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
527,vcgpdm_dyn(35)-lvm(20)_final(2).mov,True,left,3,training(31).mov,0,49,49,142,,,,,,,,12:33:12:865,12:33:13:607,12:33:16:611,left,12:33:17:078,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
528,tmp_numprim(9)_final(8).mov,True,left,3,training(3).mov,0,50,50,51,,,,,,,,12:33:18:387,12:33:18:896,12:33:21:582,right,12:33:22:115,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
529,vgpdm_dyn(25)-lvm(10)_final(4)_out_of_screen.mov,False,left,3,training(30).mov,0,51,51,87,,,,,,,,12:33:23:049,12:33:23:616,12:33:26:619,left,12:33:27:119,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
530,training(1).mov,True,right,3,vgpdm_dyn(15)-lvm(15)_final(9).mov,0,52,52,16,,,,,,,,12:33:27:870,12:33:28:621,12:33:31:623,right,12:33:31:990,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
531,vcgpdm_dyn(15)-lvm(30)_final(5).mov,True,left,3,training(31).mov,0,53,53,40,,,,,,,,12:33:32:929,12:33:33:492,12:33:36:494,left,12:33:37:028,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
532,vcgpdm_dyn(25)-lvm(35)_final(2).mov,False,left,3,training(27).mov,0,54,54,72,,,,,,,,12:33:37:789,12:33:38:530,12:33:41:530,left,12:33:41:881,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
533,vgpdm_dyn(15)-lvm(25)_final(8).mov,False,left,3,training(39).mov,0,55,55,105,,,,,,,,12:33:42:629,12:33:43:398,12:33:46:384,right,12:33:46:718,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
534,training(4).mov,True,right,3,vcgpdm_dyn(35)-lvm(30)_final(7).mov,0,56,56,117,,,,,,,,12:33:47:491,12:33:48:219,12:33:51:222,right,12:33:51:541,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
535,vcgpdm_dyn(30)-lvm(30)_final(5).mov,False,left,3,training(26).mov,0,57,57,63,,,,,,,,12:33:52:284,12:33:53:042,12:33:56:045,left,12:33:56:395,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
536,vcgpdm_dyn(30)-lvm(10)_final(7).mov,True,left,3,training(10).mov,0,58,58,159,,,,,,,,12:33:57:351,12:33:57:896,12:34:00:899,left,12:34:01:432,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
537,vgpdm_dyn(20)-lvm(20)_final(6).mov,True,left,3,training(34).mov,0,59,59,67,,,,,,,,12:34:02:192,12:34:02:950,12:34:05:936,left,12:34:06:353,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
538,training(20).mov,False,right,3,vcgpdm_dyn(15)-lvm(35)_final(2).mov,0,60,60,60,,,,,,,,12:34:07:107,12:34:07:872,12:34:10:857,right,12:34:11:175,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
539,training(30).mov,True,right,3,vcgpdm_dyn(25)-lvm(25)_final(2).mov,0,61,61,83,,,,,,,,12:34:12:124,12:34:12:676,12:34:15:678,right,12:34:16:429,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
540,vcgpdm_dyn(20)-lvm(35)_final(6).mov,False,left,3,training(41).mov,0,62,62,143,,,,,,,,12:34:17:194,12:34:17:930,12:34:20:932,left,12:34:21:616,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
541,vgpdm_dyn(30)-lvm(30)_final(7).mov,True,left,3,training(28).mov,0,63,63,123,,,,,,,,12:34:22:393,12:34:23:118,12:34:26:121,right,12:34:26:588,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
542,dmp_npsi(35)_final(5).mov,False,left,3,training(31).mov,0,64,64,73,,,,,,,,12:34:27:363,12:34:28:089,12:34:31:096,right,12:34:31:557,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
543,training(6).mov,True,catchtrial,3,catch(2).mov,0,65,65,103,,,,,,,,12:34:32:312,12:34:33:058,12:34:36:061,left,12:34:36:461,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
544,map_gpdm_final(1).mov,False,left,3,training(32).mov,0,66,66,77,,,,,,,,12:34:37:219,12:34:37:979,12:34:40:964,left,12:34:41:248,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
545,training(41).mov,False,right,3,vgpdm_dyn(35)-lvm(25)_final(9).mov,0,67,67,85,,,,,,,,12:34:42:007,12:34:42:750,12:34:45:738,left,12:34:46:105,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
546,vgpdm_dyn(15)-lvm(15)_final(8).mov,False,left,3,training(29).mov,0,68,68,24,,,,,,,,12:34:46:852,12:34:47:606,12:34:50:608,left,12:34:51:059,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
547,vcgpdm_dyn(35)-lvm(10)_final(6).mov,False,left,3,training(11).mov,0,69,69,145,,,,,,,,12:34:51:994,12:34:52:560,12:34:55:562,right,12:34:56:246,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
548,training(10).mov,True,catchtrial,3,catch(1).mov,0,70,70,81,,,,,,,,12:34:57:013,12:34:57:764,12:35:00:751,left,12:35:01:351,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
549,tmp_numprim(4)_final(1).mov,True,left,3,training(20).mov,0,71,71,4,,,,,,,,12:35:02:155,12:35:02:853,12:35:05:855,left,12:35:06:172,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
550,vcgpdm_dyn(10)-lvm(25)_final(4).mov,True,left,3,training(48).mov,0,72,72,65,,,,,,,,12:35:06:930,12:35:07:673,12:35:10:676,left,12:35:11:059,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
551,training(31).mov,False,right,3,vgpdm_dyn(20)-lvm(25)_final(7).mov,0,73,73,26,,,,,,,,12:35:11:814,12:35:12:560,12:35:15:630,right,12:35:16:030,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
552,training(7).mov,False,right,3,map_cgpdm_final(2).mov,0,74,74,58,,,,,,,,12:35:16:775,12:35:17:531,12:35:20:533,right,12:35:20:850,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
553,map_cgpdm_final(9).mov,True,left,3,training(19).mov,0,75,75,138,,,,,,,,12:35:21:606,12:35:22:351,12:35:25:353,left,12:35:25:720,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
554,vcgpdm_dyn(30)-lvm(5)_final(8).mov,False,left,3,training(40).mov,0,76,76,68,,,,,,,,12:35:26:494,12:35:27:221,12:35:30:224,right,12:35:30:591,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
555,vcgpdm_dyn(10)-lvm(5)_final(9).mov,False,left,3,training(16).mov,0,77,77,107,,,,,,,,12:35:31:362,12:35:32:094,12:35:35:097,right,12:35:35:798,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
556,training(27).mov,False,right,3,vcgpdm_dyn(5)-lvm(10)_final(2).mov,0,78,78,161,,,,,,,,12:35:36:553,12:35:37:299,12:35:40:302,right,12:35:40:635,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
557,training(0).mov,False,right,3,dmp_npsi(35)_final(3).mov,0,79,79,164,,,,,,,,12:35:41:399,12:35:42:136,12:35:45:139,right,12:35:45:656,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
558,vgpdm_dyn(5)-lvm(10)_final(5).mov,False,left,3,training(27).mov,0,80,80,131,,,,,,,,12:35:46:414,12:35:47:157,12:35:50:160,left,12:35:50:543,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
559,training(25).mov,True,right,3,vgpdm_dyn(20)-lvm(15)_final(0).mov,0,81,81,36,,,,,,,,12:35:51:481,12:35:52:061,12:35:55:048,right,12:35:55:415,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
560,training(11).mov,True,right,3,vgpdm_dyn(15)-lvm(30)_final(2).mov,0,82,82,74,,,,,,,,12:35:56:345,12:35:56:916,12:35:59:918,right,12:36:00:502,,,2018_Jun_06_1139,59.8982021669,MP-Perception Experiment,xx12w20,
