trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
104,training(14).mov,True,right,0,vcgpdm_dyn(10)-lvm(5)_final(4).mov,0,103,103,79,,,,,,,,11:48:36:043,11:48:36:788,11:48:39:790,left,11:48:41:009,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
105,vcgpdm_dyn(30)-lvm(30)_final(5).mov,False,left,0,training(34).mov,0,104,104,38,,,,,,,,11:48:41:765,11:48:42:525,11:48:45:527,left,11:48:46:362,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
106,training(38).mov,True,right,0,dmp_npsi(15)_final(8).mov,0,105,105,109,,,,,,,,11:48:47:119,11:48:47:863,11:48:50:865,right,11:48:51:499,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
107,training(15).mov,False,right,0,vcgpdm_dyn(30)-lvm(5)_final(8).mov,0,106,106,83,,,,,,,,11:48:52:239,11:48:53:002,11:48:55:988,right,11:48:57:039,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
108,tmp_numprim(4)_final(9).mov,False,left,0,training(16).mov,0,107,107,10,,,,,,,,11:48:57:778,11:48:58:541,11:49:01:543,left,11:49:02:227,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
109,training(16).mov,True,right,0,map_gpdm_final(0).mov,0,108,108,87,,,,,,,,11:49:02:986,11:49:03:728,11:49:06:731,right,11:49:07:415,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
110,vgpdm_dyn(30)-lvm(20)_final(8).mov,False,left,0,training(1).mov,0,109,109,148,,,,,,,,11:49:08:168,11:49:08:916,11:49:11:935,right,11:49:12:635,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
111,vgpdm_dyn(35)-lvm(15)_final(2)_out_of_screen.mov,False,left,0,training(0).mov,0,110,110,93,,,,,,,,11:49:13:416,11:49:14:153,11:49:17:140,left,11:49:18:024,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
112,vgpdm_dyn(15)-lvm(35)_final(5).mov,False,left,0,training(0).mov,0,111,111,14,,,,,,,,11:49:18:777,11:49:19:525,11:49:22:528,left,11:49:23:429,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
113,training(18).mov,False,right,0,vgpdm_dyn(30)-lvm(35)_final(5).mov,0,112,112,36,,,,,,,,11:49:24:183,11:49:24:930,11:49:27:932,left,11:49:28:666,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
114,training(13).mov,True,right,0,vcgpdm_dyn(25)-lvm(5)_final(6).mov,0,113,113,23,,,,,,,,11:49:29:428,11:49:30:167,11:49:33:168,left,11:49:34:086,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
115,training(16).mov,False,right,0,vgpdm_dyn(15)-lvm(35)_final(2).mov,0,114,114,47,,,,,,,,11:49:34:850,11:49:35:604,11:49:38:590,right,11:49:39:324,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
116,training(25).mov,True,right,0,vcgpdm_dyn(5)-lvm(15)_final(1).mov,0,115,115,50,,,,,,,,11:49:40:102,11:49:40:842,11:49:43:813,left,11:49:44:647,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
117,training(22).mov,True,right,0,vgpdm_dyn(25)-lvm(35)_final(3).mov,0,116,116,91,,,,,,,,11:49:45:403,11:49:46:148,11:49:49:150,left,11:49:49:834,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
118,training(20).mov,False,right,0,vcgpdm_dyn(20)-lvm(30)_final(1).mov,0,117,117,13,,,,,,,,11:49:50:589,11:49:51:336,11:49:54:339,right,11:49:55:140,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
119,vcgpdm_dyn(20)-lvm(30)_final(8).mov,True,left,0,training(37).mov,0,118,118,103,,,,,,,,11:49:55:903,11:49:56:641,11:49:59:643,left,11:50:01:011,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
120,training(6).mov,True,right,0,vcgpdm_dyn(25)-lvm(30)_final(2).mov,0,119,119,72,,,,,,,,11:50:01:776,11:50:02:512,11:50:05:531,right,11:50:06:615,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
121,training(15).mov,False,right,0,vgpdm_dyn(20)-lvm(5)_final(1).mov,0,120,120,135,,,,,,,,11:50:07:368,11:50:08:133,11:50:11:120,right,11:50:12:138,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
122,training(40).mov,True,right,0,dmp_npsi(10)_final(2)_bad.mov,0,121,121,154,,,,,,,,11:50:12:895,11:50:13:639,11:50:16:641,right,11:50:17:475,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
123,vgpdm_dyn(30)-lvm(25)_final(9).mov,False,left,0,training(39).mov,0,122,122,37,,,,,,,,11:50:18:221,11:50:18:976,11:50:21:977,right,11:50:23:061,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
124,training(29).mov,False,right,0,vgpdm_dyn(10)-lvm(5)_final(8).mov,0,123,123,100,,,,,,,,11:50:23:813,11:50:24:562,11:50:27:583,right,11:50:28:150,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
125,vcgpdm_dyn(15)-lvm(25)_final(6).mov,False,left,0,training(12).mov,0,124,124,5,,,,,,,,11:50:28:905,11:50:29:668,11:50:32:653,left,11:50:33:387,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
126,training(21).mov,False,right,0,tmp_numprim(5)_final(3).mov,0,125,125,69,,,,,,,,11:50:34:149,11:50:34:888,11:50:37:876,right,11:50:38:677,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
127,training(12).mov,True,right,0,vcgpdm_dyn(30)-lvm(25)_final(6).mov,0,126,126,122,,,,,,,,11:50:39:438,11:50:40:178,11:50:43:180,left,11:50:43:832,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
128,vgpdm_dyn(10)-lvm(15)_final(4).mov,True,left,0,training(28).mov,0,127,127,4,,,,,,,,11:50:44:592,11:50:45:333,11:50:48:335,left,11:50:49:019,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
129,vcgpdm_dyn(30)-lvm(5)_final(4).mov,True,left,0,training(21).mov,0,128,128,116,,,,,,,,11:50:49:767,11:50:50:520,11:50:53:523,left,11:50:54:073,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
130,vcgpdm_dyn(25)-lvm(10)_final(7).mov,True,left,0,training(3).mov,0,129,129,6,,,,,,,,11:50:54:820,11:50:55:574,11:50:58:577,left,11:50:59:044,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
131,vgpdm_dyn(35)-lvm(30)_final(5).mov,False,left,0,training(26).mov,0,130,130,24,,,,,,,,11:50:59:795,11:51:00:562,11:51:03:548,left,11:51:04:766,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
132,vcgpdm_dyn(15)-lvm(35)_final(3).mov,False,left,0,training(35).mov,0,131,131,78,,,,,,,,11:51:05:540,11:51:06:267,11:51:09:270,right,11:51:10:104,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
133,vcgpdm_dyn(25)-lvm(15)_final(6).mov,True,left,0,training(11).mov,0,132,132,55,,,,,,,,11:51:10:875,11:51:11:620,11:51:14:606,left,11:51:15:256,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
134,training(11).mov,True,right,0,vcgpdm_dyn(20)-lvm(30)_final(7).mov,0,133,133,142,,,,,,,,11:51:16:006,11:51:16:758,11:51:19:761,right,11:51:20:345,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
135,training(34).mov,False,right,0,dmp_npsi(35)_final(8).mov,0,134,134,26,,,,,,,,11:51:21:106,11:51:21:846,11:51:24:850,right,11:51:25:301,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
136,training(24).mov,False,right,0,vcgpdm_dyn(35)-lvm(25)_final(9).mov,0,135,135,140,,,,,,,,11:51:26:060,11:51:26:802,11:51:29:821,left,11:51:31:155,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
137,vcgpdm_dyn(20)-lvm(15)_final(3).mov,False,left,0,training(36).mov,0,136,136,68,,,,,,,,11:51:31:906,11:51:32:656,11:51:35:659,right,11:51:36:277,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
138,training(9).mov,True,right,0,map_gpdm_final(7).mov,0,137,137,123,,,,,,,,11:51:37:042,11:51:37:778,11:51:40:781,right,11:51:41:598,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
139,training(34).mov,True,right,0,map_cgpdm_final(9).mov,0,138,138,127,,,,,,,,11:51:42:356,11:51:43:099,11:51:46:101,left,11:51:46:819,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
140,training(19).mov,True,right,0,vgpdm_dyn(25)-lvm(20)_final(8).mov,0,139,139,40,,,,,,,,11:51:47:565,11:51:48:320,11:51:51:322,right,11:51:52:006,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
141,vgpdm_dyn(25)-lvm(30)_final(1).mov,False,left,0,training(17).mov,0,140,140,158,,,,,,,,11:51:52:761,11:51:53:509,11:51:56:511,right,11:51:57:212,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
142,training(14).mov,False,right,0,vcgpdm_dyn(5)-lvm(20)_final(9).mov,0,141,141,134,,,,,,,,11:51:58:157,11:51:58:729,11:52:01:714,right,11:52:03:398,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
143,tmp_numprim(10)_final(5).mov,True,left,0,training(31).mov,0,142,142,155,,,,,,,,11:52:04:336,11:52:04:916,11:52:07:902,left,11:52:08:419,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
144,training(23).mov,True,right,0,dmp_npsi(45)_final(3).mov,0,143,143,101,,,,,,,,11:52:09:180,11:52:09:920,11:52:12:923,left,11:52:13:541,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
145,map_cgpdm_final(6).mov,True,left,0,training(22).mov,0,144,144,63,,,,,,,,11:52:14:285,11:52:15:059,11:52:18:046,left,11:52:18:763,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
146,training(23).mov,False,right,0,tmp_numprim(9)_final(9).mov,0,145,145,30,,,,,,,,11:52:19:516,11:52:20:281,11:52:23:267,right,11:52:24:301,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
147,training(36).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(7).mov,0,146,146,27,,,,,,,,11:52:25:062,11:52:25:819,11:52:28:806,right,11:52:29:406,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
148,dmp_npsi(45)_final(4).mov,False,left,0,training(13).mov,0,147,147,46,,,,,,,,11:52:30:154,11:52:30:908,11:52:33:910,right,11:52:34:544,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
149,tmp_numprim(5)_final(7).mov,True,left,0,training(40).mov,0,148,148,41,,,,,,,,11:52:35:291,11:52:36:045,11:52:39:047,left,11:52:39:615,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
150,training(10).mov,True,right,0,vcgpdm_dyn(10)-lvm(25)_final(1).mov,0,149,149,25,,,,,,,,11:52:40:370,11:52:41:132,11:52:44:118,right,11:52:45:336,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
151,training(20).mov,False,right,0,vcgpdm_dyn(35)-lvm(30)_final(5).mov,0,150,150,66,,,,,,,,11:52:46:080,11:52:46:838,11:52:49:857,right,11:52:50:708,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
152,vcgpdm_dyn(5)-lvm(5)_final(4).mov,True,left,0,training(30).mov,0,151,151,2,,,,,,,,11:52:51:467,11:52:52:224,11:52:55:210,left,11:52:55:727,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
153,training(21).mov,True,right,0,vcgpdm_dyn(20)-lvm(10)_final(0).mov,0,152,152,107,,,,,,,,11:52:56:467,11:52:57:228,11:53:00:230,right,11:53:02:716,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
154,vgpdm_dyn(35)-lvm(35)_final(7).mov,True,left,0,training(10).mov,0,153,153,21,,,,,,,,11:53:03:651,11:53:04:220,11:53:07:205,left,11:53:07:756,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
155,vcgpdm_dyn(35)-lvm(20)_final(9).mov,False,left,0,training(15).mov,0,154,154,152,,,,,,,,11:53:08:519,11:53:09:257,11:53:12:260,right,11:53:12:743,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
156,training(3).mov,True,right,0,vcgpdm_dyn(15)-lvm(10)_final(5).mov,0,155,155,73,,,,,,,,11:53:13:496,11:53:14:244,11:53:17:247,right,11:53:18:581,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
157,training(39).mov,True,right,0,vcgpdm_dyn(25)-lvm(35)_final(1).mov,0,156,156,139,,,,,,,,11:53:19:333,11:53:20:082,11:53:23:103,right,11:53:23:720,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
158,training(35).mov,True,right,0,tmp_numprim(6)_final(6).mov,0,157,157,19,,,,,,,,11:53:24:470,11:53:25:221,11:53:28:223,left,11:53:29:124,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
159,vcgpdm_dyn(20)-lvm(5)_final(3).mov,True,left,0,training(31).mov,0,158,158,114,,,,,,,,11:53:29:903,11:53:30:625,11:53:33:628,left,11:53:34:195,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
160,map_cgpdm_final(3).mov,True,left,1,training(14).mov,0,0,0,118,,,,,,,,11:55:50:466,11:55:51:047,11:55:54:032,left,11:55:54:700,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
161,training(37).mov,False,right,1,vcgpdm_dyn(25)-lvm(35)_final(1).mov,0,1,1,79,,,,,,,,11:55:55:459,11:55:56:217,11:55:59:221,right,11:56:00:055,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
162,vgpdm_dyn(10)-lvm(25)_final(9).mov,True,left,1,training(29).mov,0,2,2,128,,,,,,,,11:56:00:989,11:56:01:556,11:56:04:558,right,11:56:05:443,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
163,training(39).mov,True,right,1,vgpdm_dyn(5)-lvm(15)_final(3).mov,0,3,3,85,,,,,,,,11:56:06:195,11:56:06:944,11:56:09:946,right,11:56:10:397,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
164,training(12).mov,True,right,1,vgpdm_dyn(35)-lvm(30)_final(7).mov,0,4,4,139,,,,,,,,11:56:11:142,11:56:11:914,11:56:14:898,left,11:56:15:382,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
165,tmp_numprim(6)_final(4).mov,True,left,1,training(19).mov,0,5,5,94,,,,,,,,11:56:16:133,11:56:16:884,11:56:19:887,left,11:56:20:471,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
166,training(1).mov,False,right,1,vcgpdm_dyn(20)-lvm(35)_final(5).mov,0,6,6,33,,,,,,,,11:56:21:247,11:56:21:972,11:56:24:974,left,11:56:25:658,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
167,vgpdm_dyn(25)-lvm(15)_final(9)_out_of_screen.mov,True,left,1,training(17).mov,0,7,7,30,,,,,,,,11:56:26:412,11:56:27:161,11:56:30:147,left,11:56:31:315,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
168,training(11).mov,False,right,1,tmp_numprim(4)_final(4).mov,0,8,8,23,,,,,,,,11:56:32:066,11:56:32:816,11:56:35:836,right,11:56:36:853,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
169,vcgpdm_dyn(20)-lvm(30)_final(2).mov,True,left,1,training(7).mov,0,9,9,148,,,,,,,,11:56:37:613,11:56:38:354,11:56:41:357,left,11:56:42:158,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
170,vcgpdm_dyn(25)-lvm(25)_final(6).mov,True,left,1,training(41).mov,0,10,10,74,,,,,,,,11:56:42:925,11:56:43:675,11:56:46:661,left,11:56:47:245,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
171,vgpdm_dyn(25)-lvm(30)_final(7).mov,False,left,1,training(22).mov,0,11,11,129,,,,,,,,11:56:47:997,11:56:48:746,11:56:51:750,right,11:56:52:300,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
172,training(15).mov,True,right,1,vgpdm_dyn(30)-lvm(10)_final(5).mov,0,12,12,43,,,,,,,,11:56:53:239,11:56:53:818,11:56:56:804,right,11:56:57:338,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
173,vgpdm_dyn(20)-lvm(30)_final(0).mov,False,left,1,training(34).mov,0,13,13,35,,,,,,,,11:56:58:095,11:56:58:839,11:57:01:841,left,11:57:02:507,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
174,training(6).mov,True,right,1,vcgpdm_dyn(15)-lvm(35)_final(2).mov,0,14,14,122,,,,,,,,11:57:03:264,11:57:04:008,11:57:07:010,left,11:57:07:694,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
175,training(48).mov,False,right,1,vcgpdm_dyn(5)-lvm(5)_final(1).mov,0,15,15,108,,,,,,,,11:57:08:464,11:57:09:196,11:57:12:199,right,11:57:12:783,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
176,map_gpdm_final(9).mov,False,left,1,training(34).mov,0,16,16,141,,,,,,,,11:57:13:540,11:57:14:285,11:57:17:271,left,11:57:17:939,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
177,vgpdm_dyn(35)-lvm(35)_final(7).mov,True,left,1,training(34).mov,0,17,17,86,,,,,,,,11:57:18:709,11:57:19:456,11:57:22:442,left,11:57:23:076,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
178,map_cgpdm_final(5).mov,True,left,1,training(11).mov,0,18,18,138,,,,,,,,11:57:24:015,11:57:24:577,11:57:27:581,left,11:57:30:283,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
179,training(31).mov,False,right,1,vgpdm_dyn(5)-lvm(25)_final(3)_out_of_screen.mov,0,19,19,125,,,,,,,,11:57:31:054,11:57:31:801,11:57:34:786,right,11:57:35:804,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
180,training(12).mov,True,right,1,vcgpdm_dyn(5)-lvm(15)_final(4).mov,0,20,20,27,,,,,,,,11:57:36:570,11:57:37:305,11:57:40:324,left,11:57:40:775,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
181,vcgpdm_dyn(30)-lvm(5)_final(0).mov,False,left,1,training(36).mov,0,21,21,52,,,,,,,,11:57:41:527,11:57:42:276,11:57:45:279,left,11:57:46:013,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
182,dmp_npsi(40)_final(7).mov,True,left,1,training(32).mov,0,22,22,133,,,,,,,,11:57:46:773,11:57:47:514,11:57:50:533,left,11:57:51:351,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
183,dmp_npsi(50)_final(5).mov,False,left,1,training(40).mov,0,23,23,46,,,,,,,,11:57:52:097,11:57:52:867,11:57:55:853,left,11:57:56:253,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
184,training(0).mov,True,right,1,vcgpdm_dyn(10)-lvm(20)_final(5).mov,0,24,24,158,,,,,,,,11:57:57:015,11:57:57:771,11:58:00:758,right,11:58:02:176,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
185,vgpdm_dyn(25)-lvm(5)_final(6).mov,False,left,1,training(13).mov,0,25,25,143,,,,,,,,11:58:02:929,11:58:03:677,11:58:06:664,left,11:58:07:331,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
186,vcgpdm_dyn(35)-lvm(30)_final(3).mov,True,left,1,training(32).mov,0,26,26,151,,,,,,,,11:58:08:082,11:58:08:833,11:58:11:835,left,11:58:12:502,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
187,vgpdm_dyn(25)-lvm(20)_final(0).mov,False,left,1,training(19).mov,0,27,27,67,,,,,,,,11:58:13:254,11:58:14:003,11:58:17:006,left,11:58:17:757,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
188,vcgpdm_dyn(15)-lvm(30)_final(4).mov,False,left,1,training(12).mov,0,28,28,142,,,,,,,,11:58:18:511,11:58:19:259,11:58:22:261,left,11:58:22:845,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
189,vcgpdm_dyn(30)-lvm(30)_final(9).mov,True,left,1,training(4).mov,0,29,29,131,,,,,,,,11:58:23:597,11:58:24:346,11:58:27:349,left,11:58:27:799,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
190,vcgpdm_dyn(25)-lvm(10)_final(2).mov,False,left,1,training(37).mov,0,30,30,93,,,,,,,,11:58:28:547,11:58:29:300,11:58:32:303,right,11:58:33:787,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
191,vgpdm_dyn(15)-lvm(35)_final(1).mov,False,left,1,training(29).mov,0,31,31,16,,,,,,,,11:58:34:714,11:58:35:288,11:58:38:292,left,11:58:38:942,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
192,vcgpdm_dyn(5)-lvm(5)_final(8).mov,False,left,1,training(12).mov,0,32,32,34,,,,,,,,11:58:39:904,11:58:40:443,11:58:43:444,left,11:58:44:095,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
193,training(39).mov,False,right,1,vcgpdm_dyn(5)-lvm(15)_final(5).mov,0,33,33,136,,,,,,,,11:58:44:856,11:58:45:596,11:58:48:598,right,11:58:49:132,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
194,training(6).mov,True,right,1,vcgpdm_dyn(10)-lvm(25)_final(9).mov,0,34,34,83,,,,,,,,11:58:49:895,11:58:50:633,11:58:53:637,left,11:58:55:473,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
195,vgpdm_dyn(10)-lvm(30)_final(4).mov,False,left,1,training(21).mov,0,35,35,111,,,,,,,,11:58:56:214,11:58:56:974,11:58:59:994,left,11:59:00:861,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
196,vgpdm_dyn(10)-lvm(20)_final(2).mov,True,left,1,training(24).mov,0,36,36,82,,,,,,,,11:59:01:605,11:59:02:362,11:59:05:364,right,11:59:06:215,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
197,vcgpdm_dyn(35)-lvm(10)_final(3).mov,True,left,1,training(27).mov,0,37,37,119,,,,,,,,11:59:06:965,11:59:07:716,11:59:10:720,left,11:59:11:270,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
198,vcgpdm_dyn(15)-lvm(20)_final(3).mov,False,left,1,training(29).mov,0,38,38,12,,,,,,,,11:59:12:027,11:59:12:771,11:59:15:790,left,11:59:16:358,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
199,dmp_npsi(45)_final(3).mov,True,left,1,training(9).mov,0,39,39,97,,,,,,,,11:59:17:112,11:59:17:859,11:59:20:878,left,11:59:21:495,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
200,vgpdm_dyn(25)-lvm(35)_final(1).mov,True,left,1,training(32).mov,0,40,40,28,,,,,,,,11:59:22:243,11:59:22:996,11:59:26:015,right,11:59:26:733,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
201,vcgpdm_dyn(35)-lvm(10)_final(9).mov,True,left,1,training(9).mov,0,41,41,47,,,,,,,,11:59:27:737,11:59:28:251,11:59:31:237,left,11:59:31:788,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
202,vgpdm_dyn(20)-lvm(25)_final(8).mov,True,left,1,training(0).mov,0,42,42,66,,,,,,,,11:59:32:587,11:59:33:304,11:59:36:306,left,11:59:36:757,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
203,vcgpdm_dyn(10)-lvm(35)_final(6).mov,True,left,1,training(32).mov,0,43,43,45,,,,,,,,11:59:37:519,11:59:38:258,11:59:41:260,left,11:59:41:894,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
204,training(12).mov,False,right,1,vgpdm_dyn(15)-lvm(25)_final(8).mov,0,44,44,101,,,,,,,,11:59:42:642,11:59:43:395,11:59:46:384,left,11:59:46:884,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
205,vcgpdm_dyn(30)-lvm(25)_final(2).mov,True,left,1,training(18).mov,0,45,45,1,,,,,,,,11:59:47:647,11:59:48:402,11:59:51:388,left,11:59:52:189,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
206,training(17).mov,False,right,1,tmp_numprim(3)_final(6).mov,0,46,46,22,,,,,,,,11:59:53:051,11:59:53:690,11:59:56:692,right,11:59:57:193,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
207,vgpdm_dyn(20)-lvm(35)_final(0).mov,True,left,1,training(17).mov,0,47,47,89,,,,,,,,11:59:57:960,11:59:58:694,12:00:01:713,left,12:00:02:514,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
208,training(33).mov,True,right,1,vgpdm_dyn(20)-lvm(30)_final(7).mov,0,48,48,121,,,,,,,,12:00:03:252,12:00:04:016,12:00:07:018,right,12:00:07:619,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
209,training(13).mov,False,right,1,tmp_numprim(5)_final(9).mov,0,49,49,91,,,,,,,,12:00:08:361,12:00:09:120,12:00:12:122,right,12:00:12:556,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
210,vcgpdm_dyn(10)-lvm(30)_final(0).mov,False,left,1,training(4).mov,0,50,50,81,,,,,,,,12:00:13:307,12:00:14:057,12:00:17:076,left,12:00:17:861,,,2018_Jun_07_1137,59.9600907979,MP-Perception Experiment,xx14w26,
