trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
,,,,,,,,,,space,0,13.5801898655,,,,,,,,,,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
,,,,,,,,,,,,,space,14.8463255843,,,,,,,,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
,,,,,,,,,,,,,,,space,23.1515168125,,,,,,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
1,dmp_npsi(25)_final(0).mov,False,left,0,training(4).mov,0,0,0,41,,,,,,,,08:03:31:749,08:03:31:750,08:03:34:622,left,08:03:35:640,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
2,vgpdm_dyn(30)-lvm(25)_final(7).mov,True,left,0,training(19).mov,0,1,1,76,,,,,,,,08:03:36:447,08:03:37:157,08:03:40:145,right,08:03:41:146,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
3,vcgpdm_dyn(15)-lvm(20)_final(6).mov,False,left,0,training(5).mov,0,2,2,56,,,,,,,,08:03:41:931,08:03:42:647,08:03:45:649,left,08:03:46:150,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
4,training(7).mov,True,right,0,vcgpdm_dyn(20)-lvm(20)_final(8).mov,0,3,3,121,,,,,,,,08:03:46:931,08:03:47:651,08:03:50:654,left,08:03:51:622,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
5,training(21).mov,True,right,0,vgpdm_dyn(15)-lvm(15)_final(8).mov,0,4,4,57,,,,,,,,08:03:52:410,08:03:53:140,08:03:56:125,right,08:03:56:592,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
6,vgpdm_dyn(30)-lvm(25)_final(2).mov,False,left,0,training(17).mov,0,5,5,119,,,,,,,,08:03:57:362,08:03:58:094,08:04:01:113,right,08:04:02:397,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
7,training(3).mov,False,right,0,tmp_numprim(9)_final(7).mov,0,6,6,137,,,,,,,,08:04:03:175,08:04:03:898,08:04:06:901,left,08:04:07:486,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
8,vgpdm_dyn(30)-lvm(35)_final(8).mov,True,left,0,training(17).mov,0,7,7,12,,,,,,,,08:04:08:281,08:04:09:004,08:04:11:989,left,08:04:12:756,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
9,vcgpdm_dyn(15)-lvm(25)_final(2).mov,True,left,0,training(36).mov,0,8,8,158,,,,,,,,08:04:13:546,08:04:14:258,08:04:17:260,left,08:04:17:742,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
10,tmp_numprim(10)_final(5).mov,False,left,0,training(35).mov,0,9,9,44,,,,,,,,08:04:18:547,08:04:19:243,08:04:22:246,left,08:04:22:729,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
11,training(28).mov,True,right,0,vcgpdm_dyn(10)-lvm(35)_final(6).mov,0,10,10,24,,,,,,,,08:04:23:510,08:04:24:230,08:04:27:234,left,08:04:27:851,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
12,vcgpdm_dyn(15)-lvm(5)_final(4).mov,True,left,0,training(27).mov,0,11,11,38,,,,,,,,08:04:28:619,08:04:29:354,08:04:32:340,right,08:04:33:257,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
13,training(26).mov,True,right,0,vgpdm_dyn(10)-lvm(10)_final(0).mov,0,12,12,153,,,,,,,,08:04:34:081,08:04:34:758,08:04:37:761,right,08:04:38:328,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
14,vcgpdm_dyn(35)-lvm(25)_final(6).mov,True,left,0,training(29).mov,0,13,13,68,,,,,,,,08:04:39:105,08:04:39:829,08:04:42:849,left,08:04:43:300,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
15,training(37).mov,True,right,0,vgpdm_dyn(30)-lvm(20)_final(9).mov,0,14,14,90,,,,,,,,08:04:44:086,08:04:44:801,08:04:47:804,left,08:04:48:387,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
16,training(40).mov,False,right,0,vgpdm_dyn(10)-lvm(30)_final(5).mov,0,15,15,135,,,,,,,,08:04:49:161,08:04:49:905,08:04:52:908,right,08:04:53:591,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
17,vcgpdm_dyn(30)-lvm(20)_final(9).mov,False,left,0,training(0).mov,0,16,16,53,,,,,,,,08:04:54:380,08:04:55:109,08:04:58:095,right,08:04:58:696,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
18,vcgpdm_dyn(35)-lvm(30)_final(1).mov,False,left,0,training(27).mov,0,17,17,55,,,,,,,,08:04:59:471,08:05:00:198,08:05:03:217,right,08:05:04:218,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
19,training(19).mov,False,right,0,map_cgpdm_final(1).mov,0,18,18,143,,,,,,,,08:05:05:036,08:05:05:719,08:05:08:719,left,08:05:09:820,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
20,vcgpdm_dyn(25)-lvm(15)_final(5).mov,False,left,0,training(8).mov,0,19,19,102,,,,,,,,08:05:10:595,08:05:11:338,08:05:14:324,left,08:05:14:825,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
21,vgpdm_dyn(10)-lvm(15)_final(9).mov,True,left,0,training(29).mov,0,20,20,69,,,,,,,,08:05:15:612,08:05:16:326,08:05:19:329,right,08:05:20:897,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
22,training(36).mov,True,right,0,vgpdm_dyn(30)-lvm(20)_final(4).mov,0,21,21,154,,,,,,,,08:05:21:674,08:05:22:400,08:05:25:386,right,08:05:26:103,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
23,training(21).mov,False,right,0,vcgpdm_dyn(20)-lvm(35)_final(3).mov,0,22,22,91,,,,,,,,08:05:26:885,08:05:27:604,08:05:30:623,right,08:05:31:090,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
24,training(19).mov,False,right,0,vgpdm_dyn(10)-lvm(25)_final(0).mov,0,23,23,48,,,,,,,,08:05:31:877,08:05:32:608,08:05:35:612,left,08:05:37:631,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
25,vgpdm_dyn(20)-lvm(20)_final(9).mov,True,left,0,training(11).mov,0,24,24,61,,,,,,,,08:05:38:447,08:05:39:164,08:05:42:167,right,08:05:43:251,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
26,training(5).mov,False,right,0,dmp_npsi(30)_final(2).mov,0,25,25,47,,,,,,,,08:05:44:023,08:05:44:752,08:05:47:755,right,08:05:48:155,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
27,training(29).mov,False,right,0,vgpdm_dyn(10)-lvm(10)_final(4).mov,0,26,26,92,,,,,,,,08:05:48:937,08:05:49:656,08:05:52:660,right,08:05:53:711,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
28,training(18).mov,True,right,0,vgpdm_dyn(5)-lvm(20)_final(6).mov,0,27,27,0,,,,,,,,08:05:54:487,08:05:55:212,08:05:58:213,right,08:05:59:113,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
29,training(10).mov,False,right,0,vcgpdm_dyn(35)-lvm(25)_final(5).mov,0,28,28,125,,,,,,,,08:05:59:896,08:06:00:631,08:06:03:617,right,08:06:04:217,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
30,training(7).mov,False,right,0,vgpdm_dyn(25)-lvm(30)_final(8).mov,0,29,29,109,,,,,,,,08:06:05:005,08:06:05:735,08:06:08:721,left,08:06:09:891,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
31,vgpdm_dyn(20)-lvm(25)_final(2).mov,True,left,0,training(1).mov,0,30,30,151,,,,,,,,08:06:10:708,08:06:11:392,08:06:14:395,left,08:06:15:396,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
32,training(32).mov,True,right,0,vgpdm_dyn(35)-lvm(10)_final(2).mov,0,31,31,132,,,,,,,,08:06:16:179,08:06:16:914,08:06:19:899,left,08:06:21:384,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
33,vgpdm_dyn(30)-lvm(5)_final(2).mov,False,left,0,training(39).mov,0,32,32,113,,,,,,,,08:06:22:168,08:06:22:885,08:06:25:888,left,08:06:28:507,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
34,vcgpdm_dyn(30)-lvm(35)_final(3).mov,True,left,0,training(12).mov,0,33,33,134,,,,,,,,08:06:29:285,08:06:30:008,08:06:33:028,left,08:06:33:495,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
35,training(21).mov,False,right,0,vcgpdm_dyn(25)-lvm(30)_final(7).mov,0,34,34,32,,,,,,,,08:06:34:272,08:06:35:012,08:06:37:998,right,08:06:38:716,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
36,vgpdm_dyn(20)-lvm(35)_final(5).mov,False,left,0,training(6).mov,0,35,35,155,,,,,,,,08:06:39:479,08:06:40:217,08:06:43:236,left,08:06:44:203,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
37,dmp_npsi(35)_final(2).mov,False,left,0,training(21).mov,0,36,36,9,,,,,,,,08:06:44:991,08:06:45:705,08:06:48:706,left,08:06:49:240,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
38,training(23).mov,True,right,0,vcgpdm_dyn(25)-lvm(5)_final(1).mov,0,37,37,105,,,,,,,,08:06:50:030,08:06:50:741,08:06:53:744,left,08:06:54:327,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
39,vcgpdm_dyn(10)-lvm(20)_final(3).mov,True,left,0,training(21).mov,0,38,38,118,,,,,,,,08:06:55:123,08:06:55:829,08:06:58:831,left,08:06:59:233,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
40,training(25).mov,True,right,0,vcgpdm_dyn(15)-lvm(10)_final(0).mov,0,39,39,29,,,,,,,,08:07:00:016,08:07:00:734,08:07:03:738,left,08:07:04:672,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
41,vcgpdm_dyn(25)-lvm(10)_final(9).mov,False,left,0,training(31).mov,0,40,40,31,,,,,,,,08:07:05:465,08:07:06:173,08:07:09:176,left,08:07:10:877,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
42,vcgpdm_dyn(30)-lvm(5)_final(8).mov,False,left,0,training(26).mov,0,41,41,77,,,,,,,,08:07:11:678,08:07:12:378,08:07:15:381,left,08:07:15:998,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
43,vgpdm_dyn(30)-lvm(20)_final(2).mov,False,left,0,training(27).mov,0,42,42,96,,,,,,,,08:07:16:766,08:07:17:499,08:07:20:502,right,08:07:21:653,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
44,training(14).mov,False,right,0,vcgpdm_dyn(30)-lvm(15)_final(8).mov,0,43,43,11,,,,,,,,08:07:22:447,08:07:23:154,08:07:26:158,left,08:07:27:124,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
45,training(17).mov,True,right,0,vgpdm_dyn(5)-lvm(10)_final(3).mov,0,44,44,14,,,,,,,,08:07:27:901,08:07:28:642,08:07:31:628,right,08:07:32:128,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
46,training(11).mov,True,right,0,vcgpdm_dyn(15)-lvm(20)_final(1).mov,0,45,45,23,,,,,,,,08:07:32:909,08:07:33:646,08:07:36:632,right,08:07:37:615,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
47,training(29).mov,True,right,0,vcgpdm_dyn(15)-lvm(5)_final(8).mov,0,46,46,28,,,,,,,,08:07:38:392,08:07:39:117,08:07:42:119,left,08:07:43:003,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
48,training(14).mov,False,right,0,vcgpdm_dyn(15)-lvm(25)_final(6).mov,0,47,47,142,,,,,,,,08:07:43:802,08:07:44:504,08:07:47:507,right,08:07:47:990,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
49,vgpdm_dyn(35)-lvm(35)_final(2).mov,True,left,0,training(48).mov,0,48,48,4,,,,,,,,08:07:48:763,08:07:49:493,08:07:52:479,left,08:07:52:996,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
50,vcgpdm_dyn(25)-lvm(10)_final(9).mov,False,left,0,training(10).mov,0,49,49,33,,,,,,,,08:07:53:791,08:07:54:498,08:07:57:501,left,08:07:58:018,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
51,training(29).mov,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(5).mov,0,50,50,20,,,,,,,,08:07:58:783,08:07:59:519,08:08:02:538,right,08:08:03:055,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
52,training(12).mov,True,right,0,vgpdm_dyn(20)-lvm(35)_final(3).mov,0,51,51,2,,,,,,,,08:08:03:856,08:08:04:556,08:08:07:559,right,08:08:09:210,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
53,training(18).mov,False,right,0,vcgpdm_dyn(35)-lvm(30)_final(6).mov,0,52,52,7,,,,,,,,08:08:09:990,08:08:10:711,08:08:13:715,right,08:08:14:199,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
54,map_gpdm_final(1).mov,False,left,0,training(31).mov,0,53,53,106,,,,,,,,08:08:14:978,08:08:15:700,08:08:18:702,left,08:08:19:169,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
55,vcgpdm_dyn(15)-lvm(10)_final(4).mov,False,left,0,training(10).mov,0,54,54,26,,,,,,,,08:08:19:957,08:08:20:687,08:08:23:673,right,08:08:24:407,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
56,training(38).mov,False,right,0,vgpdm_dyn(35)-lvm(5)_final(2).mov,0,55,55,18,,,,,,,,08:08:25:182,08:08:25:908,08:08:28:909,left,08:08:29:911,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
57,training(14).mov,True,right,0,dmp_npsi(50)_final(6).mov,0,56,56,149,,,,,,,,08:08:30:681,08:08:31:412,08:08:34:414,right,08:08:35:065,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
58,training(7).mov,True,right,0,vcgpdm_dyn(20)-lvm(30)_final(0).mov,0,57,57,100,,,,,,,,08:08:35:852,08:08:36:583,08:08:39:568,right,08:08:40:352,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
59,dmp_npsi(45)_final(0).mov,False,left,0,training(11).mov,0,58,58,139,,,,,,,,08:08:41:133,08:08:41:855,08:08:44:841,left,08:08:46:042,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
60,training(25).mov,False,right,0,vcgpdm_dyn(20)-lvm(35)_final(5).mov,0,59,59,93,,,,,,,,08:08:46:800,08:08:47:544,08:08:50:547,right,08:08:51:447,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
61,vgpdm_dyn(30)-lvm(20)_final(1).mov,True,left,0,training(40).mov,0,60,60,156,,,,,,,,08:08:52:221,08:08:52:948,08:08:55:951,left,08:08:57:285,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
62,training(48).mov,True,right,0,dmp_npsi(15)_final(2).mov,0,61,61,22,,,,,,,,08:08:58:071,08:08:58:803,08:09:01:790,right,08:09:02:290,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
63,training(27).mov,True,right,0,vgpdm_dyn(20)-lvm(35)_final(2).mov,0,62,62,131,,,,,,,,08:09:03:086,08:09:03:807,08:09:06:794,left,08:09:07:812,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
64,training(36).mov,False,right,0,vgpdm_dyn(5)-lvm(10)_final(7).mov,0,63,63,89,,,,,,,,08:09:08:601,08:09:09:329,08:09:12:332,right,08:09:12:682,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
65,training(14).mov,True,right,0,vgpdm_dyn(30)-lvm(30)_final(5).mov,0,64,64,122,,,,,,,,08:09:13:463,08:09:14:183,08:09:17:186,right,08:09:18:368,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
66,training(31).mov,True,right,0,vgpdm_dyn(30)-lvm(25)_final(5).mov,0,65,65,138,,,,,,,,08:09:19:145,08:09:19:869,08:09:22:874,left,08:09:23:390,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
67,vgpdm_dyn(10)-lvm(20)_final(2).mov,False,left,0,training(4).mov,0,66,66,98,,,,,,,,08:09:24:176,08:09:24:891,08:09:27:894,right,08:09:29:213,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
68,vgpdm_dyn(5)-lvm(20)_final(6).mov,False,left,0,training(15).mov,0,67,67,67,,,,,,,,08:09:29:999,08:09:30:731,08:09:33:717,left,08:09:34:368,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
69,training(27).mov,True,right,0,tmp_numprim(9)_final(4).mov,0,68,68,51,,,,,,,,08:09:35:147,08:09:35:869,08:09:38:888,right,08:09:40:323,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
70,dmp_npsi(20)_final(4).mov,False,left,0,training(7).mov,0,69,69,45,,,,,,,,08:09:41:133,08:09:41:824,08:09:44:827,left,08:09:45:361,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
71,training(13).mov,True,right,0,vcgpdm_dyn(35)-lvm(20)_final(9).mov,0,70,70,146,,,,,,,,08:09:46:136,08:09:46:862,08:09:49:865,left,08:09:51:916,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
72,vgpdm_dyn(25)-lvm(35)_final(3).mov,True,left,0,training(33).mov,0,71,71,133,,,,,,,,08:09:52:703,08:09:53:417,08:09:56:436,right,08:09:57:205,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
73,vgpdm_dyn(15)-lvm(15)_final(9).mov,True,left,0,training(26).mov,0,72,72,80,,,,,,,,08:09:57:970,08:09:58:706,08:10:01:708,left,08:10:02:109,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
74,vgpdm_dyn(15)-lvm(25)_final(2).mov,True,left,0,training(36).mov,0,73,73,58,,,,,,,,08:10:02:901,08:10:03:610,08:10:06:612,right,08:10:07:978,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
75,vgpdm_dyn(35)-lvm(10)_final(8).mov,False,left,0,training(20).mov,0,74,74,54,,,,,,,,08:10:09:620,08:10:09:620,08:10:12:482,right,08:10:13:068,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
76,vcgpdm_dyn(5)-lvm(5)_final(6).mov,False,left,0,training(11).mov,0,75,75,83,,,,,,,,08:10:13:846,08:10:14:584,08:10:17:587,left,08:10:18:055,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
77,training(19).mov,False,right,0,tmp_numprim(8)_final(9).mov,0,76,76,114,,,,,,,,08:10:18:844,08:10:19:573,08:10:22:576,right,08:10:23:827,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
78,training(38).mov,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(6).mov,0,77,77,148,,,,,,,,08:10:24:603,08:10:25:328,08:10:28:331,left,08:10:28:981,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
79,training(33).mov,False,right,0,vcgpdm_dyn(20)-lvm(10)_final(0).mov,0,78,78,42,,,,,,,,08:10:29:759,08:10:30:482,08:10:33:486,right,08:10:34:870,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
80,training(39).mov,True,right,0,vcgpdm_dyn(5)-lvm(5)_final(4).mov,0,79,79,17,,,,,,,,08:10:35:644,08:10:36:371,08:10:39:374,right,08:10:40:158,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
81,training(18).mov,True,right,0,vgpdm_dyn(10)-lvm(15)_final(7).mov,0,80,80,49,,,,,,,,08:10:40:940,08:10:41:659,08:10:44:661,left,08:10:45:996,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
82,training(32).mov,False,right,0,vcgpdm_dyn(10)-lvm(35)_final(1).mov,0,81,81,112,,,,,,,,08:10:46:782,08:10:47:497,08:10:50:501,right,08:10:52:169,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
83,vgpdm_dyn(25)-lvm(30)_final(4).mov,False,left,0,training(17).mov,0,82,82,64,,,,,,,,08:10:52:948,08:10:53:670,08:10:56:672,left,08:10:58:305,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
84,vgpdm_dyn(10)-lvm(25)_final(8).mov,False,left,0,training(48).mov,0,83,83,50,,,,,,,,08:10:59:083,08:10:59:806,08:11:02:809,right,08:11:04:210,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
85,dmp_npsi(30)_final(0).mov,False,left,0,training(12).mov,0,84,84,72,,,,,,,,08:11:04:999,08:11:05:711,08:11:08:715,left,08:11:09:083,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
86,vcgpdm_dyn(30)-lvm(30)_final(2).mov,False,left,0,training(15).mov,0,85,85,157,,,,,,,,08:11:09:854,08:11:10:601,08:11:13:603,left,08:11:14:071,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
87,vgpdm_dyn(30)-lvm(5)_final(3).mov,True,left,0,training(7).mov,0,86,86,65,,,,,,,,08:11:14:836,08:11:15:572,08:11:18:575,left,08:11:19:125,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
88,dmp_npsi(15)_final(1).mov,False,left,0,training(5).mov,0,87,87,126,,,,,,,,08:11:19:932,08:11:20:626,08:11:23:628,left,08:11:24:213,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
89,vcgpdm_dyn(15)-lvm(10)_final(3).mov,False,left,0,training(41).mov,0,88,88,152,,,,,,,,08:11:24:999,08:11:25:731,08:11:28:717,right,08:11:29:784,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
90,vgpdm_dyn(15)-lvm(30)_final(1).mov,True,left,0,training(35).mov,0,89,89,25,,,,,,,,08:11:30:558,08:11:31:285,08:11:34:304,left,08:11:34:805,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
91,vgpdm_dyn(10)-lvm(20)_final(0).mov,True,left,0,training(8).mov,0,90,90,95,,,,,,,,08:11:35:602,08:11:36:306,08:11:39:309,left,08:11:39:976,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
92,vgpdm_dyn(10)-lvm(15)_final(8).mov,False,left,0,training(37).mov,0,91,91,107,,,,,,,,08:11:40:748,08:11:41:477,08:11:44:481,left,08:11:45:565,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
93,training(18).mov,True,right,0,vgpdm_dyn(10)-lvm(30)_final(8).mov,0,92,92,147,,,,,,,,08:11:46:347,08:11:47:066,08:11:50:067,right,08:11:50:767,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
94,training(7).mov,True,right,0,vcgpdm_dyn(20)-lvm(25)_final(6).mov,0,93,93,39,,,,,,,,08:11:51:565,08:11:52:268,08:11:55:271,right,08:11:56:121,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
95,training(41).mov,False,right,0,tmp_numprim(10)_final(1).mov,0,94,94,87,,,,,,,,08:11:56:902,08:11:57:623,08:12:00:626,left,08:12:01:093,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
96,training(5).mov,False,right,0,dmp_npsi(30)_final(7).mov,0,95,95,35,,,,,,,,08:12:01:864,08:12:02:596,08:12:05:600,right,08:12:06:166,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
97,tmp_numprim(2)_final(3).mov,True,left,0,training(14).mov,0,96,96,110,,,,,,,,08:12:06:949,08:12:07:667,08:12:10:669,left,08:12:11:253,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
98,vcgpdm_dyn(15)-lvm(35)_final(5).mov,True,left,0,training(9).mov,0,97,97,30,,,,,,,,08:12:12:057,08:12:12:754,08:12:15:773,left,08:12:17:126,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
99,training(34).mov,True,right,0,vgpdm_dyn(15)-lvm(35)_final(7).mov,0,98,98,82,,,,,,,,08:12:17:909,08:12:18:627,08:12:21:629,left,08:12:22:530,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
100,training(20).mov,True,right,0,vcgpdm_dyn(30)-lvm(35)_final(0).mov,0,99,99,101,,,,,,,,08:12:23:327,08:12:24:048,08:12:27:033,left,08:12:28:601,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
101,vcgpdm_dyn(10)-lvm(5)_final(5).mov,True,left,0,training(13).mov,0,100,100,129,,,,,,,,08:12:29:374,08:12:30:103,08:12:33:105,left,08:12:33:822,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
102,dmp_npsi(15)_final(7).mov,True,left,0,training(9).mov,0,101,101,78,,,,,,,,08:12:34:587,08:12:35:324,08:12:38:325,left,08:12:38:742,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
103,training(23).mov,False,right,0,tmp_numprim(4)_final(3).mov,0,102,102,111,,,,,,,,08:12:39:517,08:12:40:243,08:12:43:246,right,08:12:43:746,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
104,training(12).mov,False,right,0,vcgpdm_dyn(15)-lvm(5)_final(7).mov,0,103,103,46,,,,,,,,08:12:44:536,08:12:45:247,08:12:48:250,right,08:12:48:850,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
