trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,date,frameRate,expName,participant,
628,vcgpdm_dyn(15)-lvm(35)_final(4).mov,False,left,3,training(5).mov,0,150,150,1,,,,,,,,11:10:16:429,11:10:16:971,11:10:19:973,left,11:10:20:040,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
629,training(11).mov,False,right,3,vcgpdm_dyn(35)-lvm(10)_final(9).mov,0,151,151,146,,,,,,,,11:10:21:355,11:10:21:860,11:10:24:546,right,11:10:25:447,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
630,training(16).mov,True,right,3,vgpdm_dyn(5)-lvm(30)_final(6).mov,0,152,152,61,,,,,,,,11:10:26:883,11:10:27:399,11:10:29:951,right,11:10:30:751,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
631,training(21).mov,False,right,3,vcgpdm_dyn(25)-lvm(15)_final(9).mov,0,153,153,9,,,,,,,,11:10:31:724,11:10:32:253,11:10:35:255,right,11:10:36:022,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
632,vgpdm_dyn(30)-lvm(15)_final(0).mov,False,left,3,training(22).mov,0,154,154,76,,,,,,,,11:10:37:499,11:10:38:007,11:10:40:526,left,11:10:41:228,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
633,vcgpdm_dyn(25)-lvm(25)_final(1).mov,False,left,3,training(48).mov,0,155,155,49,,,,,,,,11:10:42:529,11:10:43:046,11:10:45:731,right,11:10:46:198,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
634,training(23).mov,True,right,3,vcgpdm_dyn(15)-lvm(10)_final(0).mov,0,156,156,25,,,,,,,,11:10:47:517,11:10:48:033,11:10:50:719,left,11:10:52:020,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
635,training(7).mov,True,right,3,vgpdm_dyn(30)-lvm(15)_final(7).mov,0,157,157,112,,,,,,,,11:10:54:376,11:10:54:376,11:10:56:523,right,11:10:58:576,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
636,vgpdm_dyn(5)-lvm(20)_final(7).mov,False,left,3,training(27).mov,0,158,158,41,,,,,,,,11:11:00:000,11:11:00:509,11:11:03:111,right,11:11:03:528,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
637,training(20).mov,True,right,3,vcgpdm_dyn(35)-lvm(25)_final(3).mov,0,159,159,154,,,,,,,,11:11:04:609,11:11:05:112,11:11:08:032,right,11:11:08:132,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
638,training(2).mov,False,right,3,dmp_npsi(40)_final(3).mov,0,160,160,152,,,,,,,,11:11:09:341,11:11:09:850,11:11:12:620,left,11:11:12:938,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
639,training(13).mov,True,right,3,tmp_numprim(10)_final(0).mov,0,161,161,92,,,,,,,,11:11:13:994,11:11:14:505,11:11:17:459,left,11:11:17:909,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
640,training(40).mov,False,right,3,vcgpdm_dyn(20)-lvm(25)_final(1).mov,0,162,162,5,,,,,,,,11:11:18:982,11:11:19:494,11:11:22:413,left,11:11:22:963,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
641,training(3).mov,False,right,3,vcgpdm_dyn(25)-lvm(20)_final(9).mov,0,163,163,52,,,,,,,,11:11:24:329,11:11:24:831,11:11:27:467,left,11:11:28:484,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
642,training(31).mov,True,right,3,vgpdm_dyn(15)-lvm(35)_final(6).mov,0,164,164,3,,,,,,,,11:11:29:472,11:11:29:985,11:11:33:005,right,11:11:33:522,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
643,training(13).mov,True,right,3,vgpdm_dyn(35)-lvm(25)_final(1).mov,0,165,165,124,,,,,,,,11:11:34:750,11:11:35:257,11:11:38:026,right,11:11:38:527,2018_Jun_07_1007,59.9676895013,MP-Perception Experiment,xx13w23,
