trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
105,training(16).mov,False,right,0,vcgpdm_dyn(30)-lvm(35)_final(7).mov,0,104,104,90,,,,,,,,12:46:43:824,12:46:44:573,12:46:47:561,left,12:46:48:480,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
106,training(14).mov,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(6).mov,0,105,105,64,,,,,,,,12:46:49:248,12:46:49:997,12:46:52:983,right,12:46:53:600,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
107,training(1).mov,True,right,0,map_gpdm_final(8).mov,0,106,106,70,,,,,,,,12:46:54:360,12:46:55:101,12:46:58:104,right,12:46:58:571,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
108,tmp_numprim(5)_final(4).mov,True,left,0,training(9).mov,0,107,107,45,,,,,,,,12:46:59:314,12:47:00:072,12:47:03:092,right,12:47:03:859,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
109,training(10).mov,False,right,0,vcgpdm_dyn(10)-lvm(5)_final(2).mov,0,108,108,81,,,,,,,,12:47:04:629,12:47:05:360,12:47:08:380,right,12:47:10:048,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
110,vcgpdm_dyn(5)-lvm(20)_final(5).mov,True,left,0,training(29).mov,0,109,109,122,,,,,,,,12:47:10:797,12:47:11:549,12:47:14:568,left,12:47:15:102,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
111,training(10).mov,False,right,0,tmp_numprim(2)_final(0).mov,0,110,110,144,,,,,,,,12:47:15:864,12:47:16:603,12:47:19:606,right,12:47:20:640,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
112,training(2).mov,True,right,0,vgpdm_dyn(5)-lvm(20)_final(3).mov,0,111,111,139,,,,,,,,12:47:21:405,12:47:22:156,12:47:25:143,right,12:47:25:693,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
113,vcgpdm_dyn(30)-lvm(30)_final(1).mov,True,left,0,training(8).mov,0,112,112,102,,,,,,,,12:47:26:465,12:47:27:211,12:47:30:197,left,12:47:30:480,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
114,training(26).mov,True,right,0,vcgpdm_dyn(20)-lvm(30)_final(3).mov,0,113,113,105,,,,,,,,12:47:31:243,12:47:31:981,12:47:34:986,right,12:47:35:486,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
115,vcgpdm_dyn(5)-lvm(5)_final(8).mov,True,left,0,training(33).mov,0,114,114,104,,,,,,,,12:47:36:256,12:47:37:004,12:47:39:990,right,12:47:41:058,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
116,training(12).mov,True,right,0,vcgpdm_dyn(10)-lvm(30)_final(1).mov,0,115,115,24,,,,,,,,12:47:41:811,12:47:42:559,12:47:45:579,right,12:47:46:279,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
117,vgpdm_dyn(35)-lvm(25)_final(6).mov,False,left,0,training(24).mov,0,116,116,156,,,,,,,,12:47:47:044,12:47:47:780,12:47:50:800,left,12:47:51:650,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
118,map_cgpdm_final(8).mov,True,left,0,training(33).mov,0,117,117,142,,,,,,,,12:47:52:434,12:47:53:151,12:47:56:154,left,12:47:56:871,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
119,dmp_npsi(40)_final(9).mov,False,left,0,training(24).mov,0,118,118,107,,,,,,,,12:47:57:628,12:47:58:372,12:48:01:376,left,12:48:02:143,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
120,training(28).mov,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(4).mov,0,119,119,157,,,,,,,,12:48:02:896,12:48:03:644,12:48:06:663,right,12:48:07:497,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
121,training(10).mov,True,right,0,vgpdm_dyn(5)-lvm(30)_final(5).mov,0,120,120,40,,,,,,,,12:48:08:281,12:48:08:998,12:48:12:016,right,12:48:12:500,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
122,training(1).mov,False,right,0,vgpdm_dyn(20)-lvm(25)_final(8).mov,0,121,121,108,,,,,,,,12:48:13:258,12:48:14:001,12:48:17:004,right,12:48:17:555,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
123,vgpdm_dyn(15)-lvm(15)_final(1).mov,True,left,0,training(34).mov,0,122,122,13,,,,,,,,12:48:18:327,12:48:19:073,12:48:22:058,left,12:48:22:692,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
124,training(29).mov,True,right,0,vcgpdm_dyn(10)-lvm(5)_final(7).mov,0,123,123,60,,,,,,,,12:48:23:471,12:48:24:195,12:48:27:181,left,12:48:27:865,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
125,vgpdm_dyn(20)-lvm(5)_final(6).mov,False,left,0,training(35).mov,0,124,124,41,,,,,,,,12:48:28:634,12:48:29:382,12:48:32:369,right,12:48:33:186,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
126,vgpdm_dyn(25)-lvm(5)_final(1).mov,False,left,0,training(20).mov,0,125,125,48,,,,,,,,12:48:33:949,12:48:34:688,12:48:37:691,right,12:48:38:257,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
127,training(19).mov,True,right,0,dmp_npsi(15)_final(8).mov,0,126,126,28,,,,,,,,12:48:39:019,12:48:39:759,12:48:42:778,right,12:48:43:695,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
128,vcgpdm_dyn(20)-lvm(10)_final(7).mov,False,left,0,training(11).mov,0,127,127,53,,,,,,,,12:48:44:466,12:48:45:196,12:48:48:216,right,12:48:49:200,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
129,tmp_numprim(9)_final(4).mov,False,left,0,training(19).mov,0,128,128,59,,,,,,,,12:48:49:973,12:48:50:717,12:48:53:721,left,12:48:54:338,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
130,vcgpdm_dyn(20)-lvm(5)_final(8).mov,True,left,0,training(40).mov,0,129,129,65,,,,,,,,12:48:55:100,12:48:55:839,12:48:58:859,left,12:48:59:626,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
131,training(11).mov,False,right,0,vcgpdm_dyn(25)-lvm(10)_final(0).mov,0,130,130,29,,,,,,,,12:49:00:399,12:49:01:127,12:49:04:128,right,12:49:04:678,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
132,training(0).mov,False,right,0,vgpdm_dyn(10)-lvm(20)_final(7).mov,0,131,131,118,,,,,,,,12:49:05:429,12:49:06:179,12:49:09:183,right,12:49:09:399,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
133,tmp_numprim(5)_final(7).mov,True,left,0,training(26).mov,0,132,132,49,,,,,,,,12:49:10:168,12:49:10:901,12:49:13:903,left,12:49:14:255,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
134,vgpdm_dyn(25)-lvm(15)_final(1)_out_of_screen.mov,True,left,0,training(10).mov,0,133,133,113,,,,,,,,12:49:15:008,12:49:15:756,12:49:18:759,left,12:49:19:643,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
135,vcgpdm_dyn(25)-lvm(5)_final(3).mov,True,left,0,training(25).mov,0,134,134,150,,,,,,,,12:49:20:419,12:49:21:144,12:49:24:147,left,12:49:24:897,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
136,vcgpdm_dyn(15)-lvm(35)_final(9).mov,True,left,0,training(1).mov,0,135,135,101,,,,,,,,12:49:25:660,12:49:26:416,12:49:29:402,left,12:49:30:086,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
137,tmp_numprim(8)_final(0).mov,False,left,0,training(17).mov,0,136,136,34,,,,,,,,12:49:30:844,12:49:31:587,12:49:34:589,right,12:49:35:123,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
138,training(48).mov,True,right,0,vcgpdm_dyn(5)-lvm(25)_final(3).mov,0,137,137,120,,,,,,,,12:49:35:894,12:49:36:624,12:49:39:644,right,12:49:40:961,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
139,training(31).mov,False,right,0,vcgpdm_dyn(20)-lvm(25)_final(5).mov,0,138,138,18,,,,,,,,12:49:41:712,12:49:42:462,12:49:45:483,right,12:49:45:966,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
140,training(2).mov,False,right,0,vcgpdm_dyn(35)-lvm(25)_final(5).mov,0,139,139,127,,,,,,,,12:49:46:733,12:49:47:467,12:49:50:487,right,12:49:50:903,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
141,training(16).mov,False,right,0,tmp_numprim(8)_final(5).mov,0,140,140,55,,,,,,,,12:49:51:663,12:49:52:419,12:49:55:405,right,12:49:55:639,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
142,training(19).mov,False,right,0,vgpdm_dyn(35)-lvm(10)_final(2).mov,0,141,141,93,,,,,,,,12:49:56:410,12:49:57:140,12:50:00:143,right,12:50:00:593,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
143,vcgpdm_dyn(15)-lvm(5)_final(2).mov,True,left,0,training(33).mov,0,142,142,72,,,,,,,,12:50:01:349,12:50:02:095,12:50:05:099,left,12:50:05:583,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
144,vcgpdm_dyn(5)-lvm(30)_final(7)_bad.mov,True,left,0,training(3).mov,0,143,143,56,,,,,,,,12:50:06:346,12:50:07:101,12:50:10:087,left,12:50:10:854,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
145,map_gpdm_final(0).mov,True,left,0,training(29).mov,0,144,144,143,,,,,,,,12:50:11:632,12:50:12:355,12:50:15:374,left,12:50:16:158,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
146,vcgpdm_dyn(35)-lvm(5)_final(7).mov,False,left,0,training(14).mov,0,145,145,31,,,,,,,,12:50:16:923,12:50:17:659,12:50:20:663,right,12:50:21:697,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
147,training(10).mov,False,right,0,vcgpdm_dyn(25)-lvm(30)_final(0).mov,0,146,146,131,,,,,,,,12:50:22:465,12:50:23:198,12:50:26:201,right,12:50:27:235,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
148,vcgpdm_dyn(30)-lvm(35)_final(6).mov,True,left,0,training(26).mov,0,147,147,86,,,,,,,,12:50:27:997,12:50:28:736,12:50:31:739,right,12:50:32:356,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
149,training(6).mov,False,right,0,vgpdm_dyn(20)-lvm(5)_final(1).mov,0,148,148,153,,,,,,,,12:50:33:102,12:50:33:857,12:50:36:877,left,12:50:37:261,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
150,vcgpdm_dyn(30)-lvm(5)_final(7).mov,True,left,0,training(22).mov,0,149,149,95,,,,,,,,12:50:38:026,12:50:38:762,12:50:41:781,right,12:50:42:213,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
151,training(8).mov,True,right,0,dmp_npsi(35)_final(6).mov,0,150,150,5,,,,,,,,12:50:42:967,12:50:43:714,12:50:46:717,right,12:50:47:067,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
152,vcgpdm_dyn(15)-lvm(30)_final(5).mov,False,left,0,training(34).mov,0,151,151,145,,,,,,,,12:50:47:815,12:50:48:568,12:50:51:587,right,12:50:52:087,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
153,vcgpdm_dyn(15)-lvm(20)_final(2).mov,True,left,0,training(40).mov,0,152,152,66,,,,,,,,12:50:52:848,12:50:53:590,12:50:56:577,left,12:50:57:228,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
154,vcgpdm_dyn(25)-lvm(5)_final(9).mov,True,left,0,training(32).mov,0,153,153,33,,,,,,,,12:50:58:008,12:50:58:745,12:51:01:731,right,12:51:02:348,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
155,tmp_numprim(3)_final(3).mov,False,left,0,training(4).mov,0,154,154,83,,,,,,,,12:51:03:112,12:51:03:850,12:51:06:869,left,12:51:07:386,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
156,training(9).mov,False,right,0,vgpdm_dyn(30)-lvm(20)_final(9).mov,0,155,155,17,,,,,,,,12:51:08:134,12:51:08:904,12:51:11:891,right,12:51:12:324,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
157,training(41).mov,False,right,0,vcgpdm_dyn(20)-lvm(35)_final(2).mov,0,156,156,134,,,,,,,,12:51:13:083,12:51:13:825,12:51:16:828,right,12:51:17:428,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
158,vcgpdm_dyn(5)-lvm(25)_final(9).mov,True,left,0,training(31).mov,0,157,157,26,,,,,,,,12:51:18:232,12:51:18:929,12:51:21:949,left,12:51:22:482,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
159,vcgpdm_dyn(30)-lvm(5)_final(6).mov,True,left,0,training(24).mov,0,158,158,16,,,,,,,,12:51:23:235,12:51:23:983,12:51:26:986,left,12:51:27:436,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
160,vgpdm_dyn(35)-lvm(5)_final(0).mov,True,left,1,training(6).mov,0,0,0,97,,,,,,,,12:53:21:611,12:53:22:351,12:53:25:355,left,12:53:26:073,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
161,vgpdm_dyn(35)-lvm(35)_final(7).mov,False,left,1,training(3).mov,0,1,1,106,,,,,,,,12:53:26:832,12:53:27:590,12:53:30:576,left,12:53:31:195,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
162,training(1).mov,False,right,1,tmp_numprim(3)_final(5).mov,0,2,2,31,,,,,,,,12:53:31:935,12:53:32:712,12:53:35:698,right,12:53:36:398,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
163,training(11).mov,True,right,1,vgpdm_dyn(10)-lvm(30)_final(3).mov,0,3,3,115,,,,,,,,12:53:37:152,12:53:37:900,12:53:40:919,right,12:53:41:619,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
164,training(26).mov,True,right,1,tmp_numprim(9)_final(8).mov,0,4,4,62,,,,,,,,12:53:42:385,12:53:43:120,12:53:46:140,right,12:53:46:690,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
165,vcgpdm_dyn(15)-lvm(15)_final(0).mov,False,left,1,training(30).mov,0,5,5,49,,,,,,,,12:53:47:458,12:53:48:209,12:53:51:196,right,12:53:51:695,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
166,tmp_numprim(3)_final(6).mov,True,left,1,training(11).mov,0,6,6,150,,,,,,,,12:53:52:460,12:53:53:213,12:53:56:199,left,12:53:56:733,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
167,dmp_npsi(45)_final(8).mov,True,left,1,training(9).mov,0,7,7,46,,,,,,,,12:53:57:498,12:53:58:234,12:54:01:253,left,12:54:02:703,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
168,training(9).mov,True,right,1,vcgpdm_dyn(15)-lvm(15)_final(0).mov,0,8,8,19,,,,,,,,12:54:03:457,12:54:04:203,12:54:07:207,right,12:54:07:741,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
169,training(3).mov,False,right,1,vcgpdm_dyn(20)-lvm(15)_final(6).mov,0,9,9,53,,,,,,,,12:54:08:533,12:54:09:259,12:54:12:244,left,12:54:12:795,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
170,vgpdm_dyn(30)-lvm(30)_final(1).mov,True,left,1,training(33).mov,0,10,10,152,,,,,,,,12:54:13:539,12:54:14:298,12:54:17:283,left,12:54:18:134,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
171,vcgpdm_dyn(30)-lvm(20)_final(7).mov,False,left,1,training(16).mov,0,11,11,98,,,,,,,,12:54:18:886,12:54:19:652,12:54:22:655,left,12:54:23:539,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
172,training(19).mov,False,right,1,vgpdm_dyn(10)-lvm(25)_final(7).mov,0,12,12,105,,,,,,,,12:54:24:301,12:54:25:041,12:54:28:060,left,12:54:28:527,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
173,vgpdm_dyn(10)-lvm(35)_final(2).mov,False,left,1,training(16).mov,0,13,13,136,,,,,,,,12:54:29:279,12:54:30:028,12:54:33:031,left,12:54:33:898,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
174,map_gpdm_final(5).mov,False,left,1,training(48).mov,0,14,14,54,,,,,,,,12:54:34:659,12:54:35:399,12:54:38:418,left,12:54:38:919,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
175,training(15).mov,False,right,1,dmp_npsi(25)_final(1).mov,0,15,15,103,,,,,,,,12:54:39:675,12:54:40:420,12:54:43:440,left,12:54:44:040,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
176,vgpdm_dyn(35)-lvm(10)_final(6).mov,True,left,1,training(6).mov,0,16,16,6,,,,,,,,12:54:44:803,12:54:45:558,12:54:48:561,right,12:54:49:111,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
177,vcgpdm_dyn(15)-lvm(15)_final(2).mov,True,left,1,training(1).mov,0,17,17,5,,,,,,,,12:54:49:861,12:54:50:612,12:54:53:613,left,12:54:53:997,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
178,training(39).mov,True,right,1,vgpdm_dyn(15)-lvm(25)_final(5).mov,0,18,18,94,,,,,,,,12:54:54:755,12:54:55:498,12:54:58:501,left,12:54:58:702,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
179,vcgpdm_dyn(20)-lvm(5)_final(6).mov,True,left,1,training(3).mov,0,19,19,36,,,,,,,,12:54:59:478,12:55:00:203,12:55:03:205,left,12:55:03:339,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
180,training(4).mov,True,right,1,vgpdm_dyn(25)-lvm(30)_final(3).mov,0,20,20,120,,,,,,,,12:55:04:110,12:55:04:841,12:55:07:844,right,12:55:09:529,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
181,vgpdm_dyn(20)-lvm(35)_final(3).mov,False,left,1,training(25).mov,0,21,21,147,,,,,,,,12:55:10:281,12:55:11:030,12:55:14:032,left,12:55:14:916,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
182,training(32).mov,True,right,1,vgpdm_dyn(20)-lvm(5)_final(7).mov,0,22,22,125,,,,,,,,12:55:15:674,12:55:16:418,12:55:19:421,left,12:55:19:805,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
183,training(11).mov,True,right,1,vgpdm_dyn(10)-lvm(5)_final(2).mov,0,23,23,91,,,,,,,,12:55:20:560,12:55:21:322,12:55:24:308,right,12:55:24:659,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
184,vgpdm_dyn(5)-lvm(10)_final(8).mov,False,left,1,training(31).mov,0,24,24,42,,,,,,,,12:55:25:423,12:55:26:176,12:55:29:179,left,12:55:29:546,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
185,training(24).mov,False,right,1,vcgpdm_dyn(35)-lvm(25)_final(1).mov,0,25,25,84,,,,,,,,12:55:30:337,12:55:31:047,12:55:34:068,right,12:55:34:418,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
186,training(24).mov,True,right,1,map_cgpdm_final(7).mov,0,26,26,71,,,,,,,,12:55:35:143,12:55:35:935,12:55:38:921,right,12:55:39:455,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
187,vgpdm_dyn(25)-lvm(5)_final(5).mov,False,left,1,training(39).mov,0,27,27,104,,,,,,,,12:55:41:144,12:55:41:144,12:55:43:957,left,12:55:44:674,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
188,training(41).mov,True,right,1,tmp_numprim(10)_final(1).mov,0,28,28,29,,,,,,,,12:55:45:429,12:55:46:175,12:55:49:178,right,12:55:49:711,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
189,training(48).mov,False,right,1,vcgpdm_dyn(30)-lvm(5)_final(4).mov,0,29,29,146,,,,,,,,12:55:50:475,12:55:51:214,12:55:54:201,left,12:55:54:852,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
190,vgpdm_dyn(20)-lvm(15)_final(2).mov,True,left,1,training(15).mov,0,30,30,124,,,,,,,,12:55:55:603,12:55:56:353,12:55:59:372,left,12:56:00:256,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
191,vgpdm_dyn(30)-lvm(25)_final(1).mov,True,left,1,training(20).mov,0,31,31,4,,,,,,,,12:56:01:016,12:56:01:757,12:56:04:760,left,12:56:05:560,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
192,vgpdm_dyn(35)-lvm(10)_final(6).mov,False,left,1,training(13).mov,0,32,32,111,,,,,,,,12:56:06:329,12:56:07:061,12:56:10:082,right,12:56:10:732,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
193,vcgpdm_dyn(35)-lvm(5)_final(4).mov,False,left,1,training(25).mov,0,33,33,118,,,,,,,,12:56:11:491,12:56:12:233,12:56:15:236,right,12:56:15:686,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
194,training(15).mov,False,right,1,tmp_numprim(7)_final(2).mov,0,34,34,153,,,,,,,,12:56:16:460,12:56:17:187,12:56:20:206,right,12:56:20:674,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
195,vgpdm_dyn(35)-lvm(5)_final(4).mov,False,left,1,training(11).mov,0,35,35,59,,,,,,,,12:56:21:425,12:56:22:174,12:56:25:194,right,12:56:26:046,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
196,dmp_npsi(15)_final(9).mov,False,left,1,training(19).mov,0,36,36,129,,,,,,,,12:56:26:798,12:56:27:547,12:56:30:566,left,12:56:31:133,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
197,training(10).mov,False,right,1,dmp_npsi(45)_final(8).mov,0,37,37,156,,,,,,,,12:56:31:872,12:56:32:649,12:56:35:635,right,12:56:36:152,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
198,training(26).mov,False,right,1,vgpdm_dyn(30)-lvm(35)_final(4).mov,0,38,38,148,,,,,,,,12:56:36:916,12:56:37:653,12:56:40:655,left,12:56:41:106,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
199,dmp_npsi(50)_final(5).mov,False,left,1,training(21).mov,0,39,39,143,,,,,,,,12:56:41:867,12:56:42:607,12:56:45:596,left,12:56:46:129,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
200,tmp_numprim(4)_final(2).mov,True,left,1,training(32).mov,0,40,40,35,,,,,,,,12:56:46:885,12:56:47:630,12:56:50:633,left,12:56:51:217,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
201,vcgpdm_dyn(30)-lvm(30)_final(6).mov,False,left,1,training(5).mov,0,41,41,101,,,,,,,,12:56:51:969,12:56:52:718,12:56:55:737,left,12:56:56:254,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
202,training(15).mov,True,right,1,vcgpdm_dyn(20)-lvm(5)_final(9).mov,0,42,42,137,,,,,,,,12:56:57:012,12:56:57:755,12:57:00:776,right,12:57:01:209,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
203,training(26).mov,False,right,1,vgpdm_dyn(10)-lvm(20)_final(7).mov,0,43,43,65,,,,,,,,12:57:01:961,12:57:02:710,12:57:05:713,left,12:57:06:313,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
204,training(38).mov,True,right,1,vcgpdm_dyn(25)-lvm(10)_final(1).mov,0,44,44,154,,,,,,,,12:57:07:085,12:57:07:814,12:57:10:834,right,12:57:11:418,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
205,vcgpdm_dyn(5)-lvm(10)_final(1).mov,False,left,1,training(1).mov,0,45,45,134,,,,,,,,12:57:12:182,12:57:12:918,12:57:15:921,left,12:57:16:355,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
206,training(35).mov,True,right,1,tmp_numprim(4)_final(9).mov,0,46,46,2,,,,,,,,12:57:17:116,12:57:17:873,12:57:20:860,right,12:57:21:376,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
207,dmp_npsi(20)_final(0).mov,True,left,1,training(12).mov,0,47,47,50,,,,,,,,12:57:22:148,12:57:22:892,12:57:25:878,left,12:57:26:345,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
208,training(31).mov,True,right,1,vgpdm_dyn(20)-lvm(30)_final(0).mov,0,48,48,79,,,,,,,,12:57:27:096,12:57:27:846,12:57:30:849,left,12:57:32:584,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
209,training(13).mov,True,right,1,vcgpdm_dyn(5)-lvm(15)_final(9).mov,0,49,49,51,,,,,,,,12:57:33:354,12:57:34:087,12:57:37:090,right,12:57:37:524,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
210,vcgpdm_dyn(30)-lvm(25)_final(1).mov,False,left,1,training(48).mov,0,50,50,96,,,,,,,,12:57:38:296,12:57:39:025,12:57:42:044,right,12:57:42:411,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
211,vcgpdm_dyn(25)-lvm(10)_final(4).mov,True,left,1,training(21).mov,0,51,51,142,,,,,,,,12:57:43:169,12:57:43:929,12:57:46:932,right,12:57:47:665,,,2018_Jun_05_1236,59.9404996156,MP-Perception Experiment,xx09w23,
