trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,date,frameRate,expName,participant,
,,,,,,,,,,space,0,15.8152526646,,,,,,,,,,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
,,,,,,,,,,,,,space,26.9899245592,,,,,,,,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
,,,,,,,,,,,,,,,space,17.4485221593,,,,,,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
1,vgpdm_dyn(5)-lvm(20)_final(1).mov,False,left,0,training(32).mov,0,0,0,143,,,,,,,,09:46:17:029,09:46:17:579,09:46:20:565,left,09:46:21:182,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
2,training(40).mov,True,right,0,dmp_npsi(40)_final(3).mov,0,1,1,6,,,,,,,,09:46:21:946,09:46:22:683,09:46:25:686,left,09:46:27:120,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
3,training(16).mov,False,right,0,map_gpdm_final(1).mov,0,2,2,80,,,,,,,,09:46:27:861,09:46:28:621,09:46:31:625,right,09:46:32:092,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
4,tmp_numprim(6)_final(1).mov,True,left,0,training(21).mov,0,3,3,2,,,,,,,,09:46:32:845,09:46:33:593,09:46:36:612,left,09:46:39:031,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
5,tmp_numprim(5)_final(9).mov,True,left,0,training(13).mov,0,4,4,128,,,,,,,,09:46:39:783,09:46:40:532,09:46:43:534,right,09:46:45:286,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
6,training(9).mov,False,right,0,tmp_numprim(7)_final(6).mov,0,5,5,34,,,,,,,,09:46:46:213,09:46:46:787,09:46:49:791,right,09:46:52:226,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
7,training(37).mov,True,right,0,tmp_numprim(3)_final(7).mov,0,6,6,97,,,,,,,,09:46:53:164,09:46:53:744,09:46:56:728,right,09:46:57:495,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
8,training(20).mov,False,right,0,tmp_numprim(10)_final(1).mov,0,7,7,62,,,,,,,,09:46:58:307,09:46:58:996,09:47:01:999,right,09:47:04:417,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
9,vgpdm_dyn(20)-lvm(20)_final(2).mov,True,left,0,training(16).mov,0,8,8,85,,,,,,,,09:47:05:373,09:47:05:935,09:47:08:922,left,09:47:11:076,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
10,vgpdm_dyn(5)-lvm(20)_final(2).mov,False,left,0,training(21).mov,0,9,9,76,,,,,,,,09:47:11:833,09:47:12:577,09:47:15:579,left,09:47:18:982,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
11,training(48).mov,True,right,0,tmp_numprim(8)_final(9).mov,0,10,10,129,,,,,,,,09:47:19:730,09:47:20:483,09:47:23:485,left,09:47:25:638,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
12,vcgpdm_dyn(35)-lvm(5)_final(5).mov,True,left,0,training(0).mov,0,11,11,101,,,,,,,,09:47:26:567,09:47:27:139,09:47:30:142,left,09:47:33:545,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
13,vgpdm_dyn(20)-lvm(25)_final(9).mov,False,left,0,training(29).mov,0,12,12,126,,,,,,,,09:47:34:465,09:47:35:046,09:47:38:065,right,09:47:40:167,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
14,dmp_npsi(45)_final(4).mov,True,left,0,training(22).mov,0,13,13,134,,,,,,,,09:47:41:104,09:47:41:669,09:47:44:678,right,09:47:47:655,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
15,training(14).mov,True,right,0,dmp_npsi(45)_final(4).mov,0,14,14,119,,,,,,,,09:47:48:417,09:47:49:156,09:47:52:159,right,09:47:54:661,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
16,vgpdm_dyn(20)-lvm(30)_final(6).mov,True,left,0,training(21).mov,0,15,15,45,,,,,,,,09:47:55:443,09:47:56:162,09:47:59:151,left,09:47:59:768,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
17,vcgpdm_dyn(15)-lvm(15)_final(7).mov,False,left,0,training(15).mov,0,16,16,121,,,,,,,,09:48:00:574,09:48:01:269,09:48:04:271,right,09:48:06:090,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
18,vcgpdm_dyn(35)-lvm(10)_final(1).mov,False,left,0,training(7).mov,0,17,17,56,,,,,,,,09:48:07:058,09:48:07:591,09:48:10:593,right,09:48:12:929,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
19,training(21).mov,False,right,0,vcgpdm_dyn(20)-lvm(5)_final(5).mov,0,18,18,106,,,,,,,,09:48:13:844,09:48:14:429,09:48:17:433,right,09:48:17:967,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
20,vgpdm_dyn(15)-lvm(35)_final(4).mov,False,left,0,training(1).mov,0,19,19,35,,,,,,,,09:48:18:739,09:48:19:468,09:48:22:470,right,09:48:22:971,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
21,tmp_numprim(2)_final(9).mov,True,left,0,training(2).mov,0,20,20,140,,,,,,,,09:48:23:721,09:48:24:472,09:48:27:474,left,09:48:27:925,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
22,training(8).mov,False,right,0,vgpdm_dyn(30)-lvm(20)_final(0).mov,0,21,21,20,,,,,,,,09:48:28:695,09:48:29:426,09:48:32:428,left,09:48:33:897,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
23,dmp_npsi(30)_final(2).mov,False,left,0,training(0).mov,0,22,22,88,,,,,,,,09:48:34:652,09:48:35:413,09:48:38:399,left,09:48:38:900,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
24,vcgpdm_dyn(20)-lvm(5)_final(1).mov,True,left,0,training(16).mov,0,23,23,103,,,,,,,,09:48:39:645,09:48:40:401,09:48:43:403,left,09:48:43:720,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
25,training(9).mov,True,right,0,vgpdm_dyn(5)-lvm(15)_final(0).mov,0,24,24,11,,,,,,,,09:48:44:497,09:48:45:221,09:48:48:209,right,09:48:48:810,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
26,vgpdm_dyn(25)-lvm(30)_final(8).mov,False,left,0,training(38).mov,0,25,25,12,,,,,,,,09:48:49:567,09:48:50:310,09:48:53:331,right,09:48:53:981,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
27,training(34).mov,True,right,0,vcgpdm_dyn(10)-lvm(10)_final(5).mov,0,26,26,154,,,,,,,,09:48:54:728,09:48:55:499,09:48:58:501,right,09:48:59:386,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
28,training(15).mov,False,right,0,vgpdm_dyn(15)-lvm(35)_final(8).mov,0,27,27,51,,,,,,,,09:49:00:142,09:49:00:887,09:49:03:889,right,09:49:04:490,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
29,tmp_numprim(7)_final(9).mov,False,left,0,training(40).mov,0,28,28,138,,,,,,,,09:49:05:246,09:49:05:991,09:49:08:994,right,09:49:09:328,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
30,vcgpdm_dyn(10)-lvm(15)_final(6).mov,False,left,0,training(48).mov,0,29,29,131,,,,,,,,09:49:10:109,09:49:10:829,09:49:13:832,right,09:49:14:465,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
31,vcgpdm_dyn(35)-lvm(20)_final(7).mov,False,left,0,training(32).mov,0,30,30,68,,,,,,,,09:49:15:220,09:49:15:966,09:49:18:969,right,09:49:19:553,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
32,vcgpdm_dyn(25)-lvm(15)_final(6).mov,True,left,0,training(20).mov,0,31,31,100,,,,,,,,09:49:20:295,09:49:21:054,09:49:24:057,left,09:49:24:507,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
33,training(14).mov,True,right,0,vgpdm_dyn(20)-lvm(5)_final(1).mov,0,32,32,107,,,,,,,,09:49:25:265,09:49:26:023,09:49:29:010,right,09:49:29:510,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
34,vcgpdm_dyn(30)-lvm(15)_final(2).mov,False,left,0,training(22).mov,0,33,33,155,,,,,,,,09:49:30:281,09:49:31:011,09:49:34:014,left,09:49:34:464,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
35,tmp_numprim(3)_final(9).mov,True,left,0,training(25).mov,0,34,34,59,,,,,,,,09:49:35:238,09:49:35:965,09:49:38:953,left,09:49:39:870,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
36,map_gpdm_final(5).mov,True,left,0,training(15).mov,0,35,35,37,,,,,,,,09:49:40:638,09:49:41:371,09:49:44:375,left,09:49:45:209,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
37,vcgpdm_dyn(5)-lvm(20)_final(8).mov,False,left,0,training(13).mov,0,36,36,109,,,,,,,,09:49:45:964,09:49:46:710,09:49:49:713,left,09:49:51:881,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
38,training(9).mov,False,right,0,vcgpdm_dyn(15)-lvm(15)_final(8).mov,0,37,37,157,,,,,,,,09:49:52:812,09:49:53:382,09:49:56:385,right,09:49:56:752,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
39,training(12).mov,True,right,0,vcgpdm_dyn(35)-lvm(30)_final(7).mov,0,38,38,148,,,,,,,,09:49:57:513,09:49:58:253,09:50:01:256,right,09:50:01:924,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
40,vgpdm_dyn(35)-lvm(10)_final(0).mov,False,left,0,training(39).mov,0,39,39,30,,,,,,,,09:50:02:678,09:50:03:424,09:50:06:427,right,09:50:06:861,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
41,training(22).mov,True,right,0,tmp_numprim(8)_final(7).mov,0,40,40,102,,,,,,,,09:50:07:644,09:50:08:362,09:50:11:364,right,09:50:11:765,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
42,training(39).mov,True,right,0,tmp_numprim(6)_final(1).mov,0,41,41,69,,,,,,,,09:50:12:520,09:50:13:266,09:50:16:367,right,09:50:16:900,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
43,training(8).mov,True,right,0,dmp_npsi(50)_final(5).mov,0,42,42,28,,,,,,,,09:50:17:659,09:50:18:401,09:50:21:405,right,09:50:23:824,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
44,training(15).mov,False,right,0,vgpdm_dyn(25)-lvm(5)_final(4).mov,0,43,43,31,,,,,,,,09:50:24:578,09:50:25:341,09:50:28:327,left,09:50:28:744,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
45,vgpdm_dyn(25)-lvm(5)_final(7).mov,False,left,0,training(11).mov,0,44,44,52,,,,,,,,09:50:29:511,09:50:30:247,09:50:33:233,left,09:50:34:201,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
46,vgpdm_dyn(30)-lvm(20)_final(3).mov,False,left,0,training(28).mov,0,45,45,42,,,,,,,,09:50:34:955,09:50:35:702,09:50:38:705,left,09:50:40:323,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
47,dmp_npsi(50)_final(3).mov,True,left,0,training(18).mov,0,46,46,1,,,,,,,,09:50:41:239,09:50:41:824,09:50:44:826,left,09:50:45:310,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
48,tmp_numprim(8)_final(6).mov,True,left,0,training(23).mov,0,47,47,118,,,,,,,,09:50:46:066,09:50:46:811,09:50:49:814,left,09:50:50:465,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
49,training(40).mov,True,right,0,vcgpdm_dyn(10)-lvm(25)_final(4).mov,0,48,48,77,,,,,,,,09:50:51:244,09:50:51:966,09:50:54:969,right,09:50:55:553,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
50,training(17).mov,True,right,0,vgpdm_dyn(25)-lvm(35)_final(8).mov,0,49,49,14,,,,,,,,09:50:56:315,09:50:57:071,09:51:00:057,right,09:51:00:590,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
51,training(38).mov,True,right,0,vgpdm_dyn(15)-lvm(35)_final(2).mov,0,50,50,135,,,,,,,,09:51:01:350,09:51:02:092,09:51:05:094,right,09:51:05:509,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
52,training(41).mov,False,right,0,vcgpdm_dyn(20)-lvm(35)_final(7).mov,0,51,51,94,,,,,,,,09:51:06:258,09:51:07:010,09:51:10:013,right,09:51:10:597,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
53,training(7).mov,True,right,0,vcgpdm_dyn(15)-lvm(5)_final(0).mov,0,52,52,113,,,,,,,,09:51:11:357,09:51:12:099,09:51:15:101,right,09:51:15:518,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
54,training(26).mov,False,right,0,tmp_numprim(6)_final(4).mov,0,53,53,91,,,,,,,,09:51:16:273,09:51:17:019,09:51:20:024,right,09:51:20:674,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
55,vcgpdm_dyn(30)-lvm(35)_final(3).mov,False,left,0,training(4).mov,0,54,54,15,,,,,,,,09:51:21:430,09:51:22:175,09:51:25:178,right,09:51:25:612,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
56,vgpdm_dyn(30)-lvm(5)_final(6).mov,True,left,0,training(5).mov,0,55,55,24,,,,,,,,09:51:26:364,09:51:27:113,09:51:30:116,left,09:51:30:584,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
57,training(12).mov,True,right,0,vgpdm_dyn(20)-lvm(30)_final(7).mov,0,56,56,8,,,,,,,,09:51:31:345,09:51:32:101,09:51:35:087,right,09:51:36:221,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
58,training(31).mov,True,right,0,tmp_numprim(9)_final(0).mov,0,57,57,156,,,,,,,,09:51:36:989,09:51:37:722,09:51:40:725,right,09:51:41:075,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
59,training(18).mov,False,right,0,vgpdm_dyn(10)-lvm(15)_final(1).mov,0,58,58,137,,,,,,,,09:51:41:824,09:51:42:576,09:51:45:579,left,09:51:46:097,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
60,vcgpdm_dyn(15)-lvm(20)_final(1).mov,False,left,0,training(26).mov,0,59,59,23,,,,,,,,09:51:46:844,09:51:47:598,09:51:50:617,left,09:51:51:068,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
61,training(33).mov,False,right,0,vcgpdm_dyn(25)-lvm(35)_final(9).mov,0,60,60,16,,,,,,,,09:51:51:819,09:51:52:569,09:51:55:569,left,09:51:56:103,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
62,training(35).mov,False,right,0,vgpdm_dyn(10)-lvm(25)_final(3).mov,0,61,61,41,,,,,,,,09:51:56:862,09:51:57:604,09:52:00:607,right,09:52:02:458,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
63,training(19).mov,False,right,0,vgpdm_dyn(15)-lvm(15)_final(9).mov,0,62,62,5,,,,,,,,09:52:03:390,09:52:03:960,09:52:06:963,right,09:52:07:447,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
64,vcgpdm_dyn(30)-lvm(10)_final(7).mov,True,left,0,training(33).mov,0,63,63,71,,,,,,,,09:52:08:210,09:52:08:948,09:52:11:935,left,09:52:12:319,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
65,vcgpdm_dyn(20)-lvm(20)_final(6).mov,False,left,0,training(23).mov,0,64,64,122,,,,,,,,09:52:13:079,09:52:13:820,09:52:16:839,right,09:52:17:440,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
66,vcgpdm_dyn(10)-lvm(25)_final(2).mov,True,left,0,training(36).mov,0,65,65,46,,,,,,,,09:52:18:210,09:52:18:958,09:52:21:961,left,09:52:22:945,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
67,vcgpdm_dyn(10)-lvm(35)_final(4).mov,True,left,0,training(7).mov,0,66,66,104,,,,,,,,09:52:23:698,09:52:24:446,09:52:27:449,left,09:52:27:866,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
68,training(35).mov,True,right,0,vcgpdm_dyn(30)-lvm(35)_final(0).mov,0,67,67,108,,,,,,,,09:52:28:626,09:52:29:367,09:52:32:369,right,09:52:32:770,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
69,training(30).mov,True,right,0,vgpdm_dyn(35)-lvm(5)_final(8).mov,0,68,68,78,,,,,,,,09:52:33:529,09:52:34:271,09:52:37:273,right,09:52:37:724,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
70,training(14).mov,True,right,0,vcgpdm_dyn(10)-lvm(35)_final(2).mov,0,69,69,38,,,,,,,,09:52:38:477,09:52:39:243,09:52:42:228,right,09:52:42:562,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
71,vcgpdm_dyn(25)-lvm(10)_final(4).mov,True,left,0,training(35).mov,0,70,70,139,,,,,,,,09:52:43:315,09:52:44:063,09:52:47:064,right,09:52:47:431,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
72,training(23).mov,True,right,0,vgpdm_dyn(10)-lvm(30)_final(4).mov,0,71,71,99,,,,,,,,09:52:48:185,09:52:48:932,09:52:51:934,right,09:52:52:368,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
73,vcgpdm_dyn(35)-lvm(30)_final(5).mov,False,left,0,training(29).mov,0,72,72,125,,,,,,,,09:52:53:138,09:52:53:886,09:52:56:873,left,09:52:57:123,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
74,training(30).mov,True,right,0,vgpdm_dyn(15)-lvm(35)_final(3).mov,0,73,73,112,,,,,,,,09:52:58:769,09:52:58:769,09:53:01:628,right,09:53:02:679,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
75,training(20).mov,False,right,0,vcgpdm_dyn(30)-lvm(30)_final(1).mov,0,74,74,61,,,,,,,,09:53:03:455,09:53:04:197,09:53:07:183,right,09:53:07:767,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
76,vgpdm_dyn(5)-lvm(30)_final(3).mov,True,left,0,training(29).mov,0,75,75,60,,,,,,,,09:53:08:522,09:53:09:268,09:53:12:287,left,09:53:13:021,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
77,training(22).mov,True,right,0,vcgpdm_dyn(5)-lvm(5)_final(2).mov,0,76,76,9,,,,,,,,09:53:13:775,09:53:14:523,09:53:17:525,right,09:53:18:043,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
78,vcgpdm_dyn(35)-lvm(5)_final(5).mov,False,left,0,training(38).mov,0,77,77,144,,,,,,,,09:53:18:790,09:53:19:544,09:53:22:546,left,09:53:22:930,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
79,map_cgpdm_final(2).mov,False,left,0,training(38).mov,0,78,78,3,,,,,,,,09:53:23:675,09:53:24:431,09:53:27:450,left,09:53:27:917,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
80,training(0).mov,True,right,0,tmp_numprim(8)_final(1).mov,0,79,79,114,,,,,,,,09:53:28:672,09:53:29:418,09:53:32:422,left,09:53:32:806,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
81,vcgpdm_dyn(5)-lvm(15)_final(7).mov,True,left,0,training(26).mov,0,80,80,153,,,,,,,,09:53:33:561,09:53:34:323,09:53:37:307,left,09:53:37:708,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
82,vgpdm_dyn(10)-lvm(30)_final(3).mov,True,left,0,training(39).mov,0,81,81,92,,,,,,,,09:53:38:471,09:53:39:209,09:53:42:212,left,09:53:42:495,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
83,training(3).mov,True,right,0,vcgpdm_dyn(35)-lvm(20)_final(8).mov,0,82,82,26,,,,,,,,09:53:43:262,09:53:43:996,09:53:46:999,right,09:53:47:349,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
84,training(0).mov,True,right,0,vcgpdm_dyn(20)-lvm(35)_final(1).mov,0,83,83,74,,,,,,,,09:53:48:108,09:53:48:868,09:53:51:855,right,09:53:51:905,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
85,training(7).mov,False,right,0,vgpdm_dyn(10)-lvm(10)_final(5).mov,0,84,84,120,,,,,,,,09:53:52:660,09:53:53:407,09:53:56:409,right,09:53:57:026,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
86,training(34).mov,True,right,0,vgpdm_dyn(10)-lvm(20)_final(7).mov,0,85,85,53,,,,,,,,09:53:58:707,09:53:58:707,09:54:01:530,right,09:54:02:197,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
87,vgpdm_dyn(25)-lvm(25)_final(0)_bad.mov,True,left,0,training(26).mov,0,86,86,132,,,,,,,,09:54:02:958,09:54:03:698,09:54:06:702,left,09:54:07:419,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
88,training(1).mov,False,right,0,vgpdm_dyn(25)-lvm(5)_final(4).mov,0,87,87,117,,,,,,,,09:54:08:172,09:54:08:920,09:54:11:939,right,09:54:12:440,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
89,vcgpdm_dyn(20)-lvm(10)_final(7).mov,True,left,0,training(21).mov,0,88,88,0,,,,,,,,09:54:13:193,09:54:13:941,09:54:16:943,left,09:54:17:410,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
90,vgpdm_dyn(30)-lvm(20)_final(5).mov,True,left,0,training(2).mov,0,89,89,72,,,,,,,,09:54:18:166,09:54:18:911,09:54:21:914,right,09:54:22:481,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
91,training(29).mov,False,right,0,vgpdm_dyn(10)-lvm(15)_final(8).mov,0,90,90,39,,,,,,,,09:54:23:249,09:54:23:983,09:54:26:984,left,09:54:28:452,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
92,vgpdm_dyn(10)-lvm(10)_final(9).mov,True,left,0,training(41).mov,0,91,91,124,,,,,,,,09:54:29:226,09:54:29:953,09:54:32:955,left,09:54:33:406,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
93,training(20).mov,False,right,0,vcgpdm_dyn(25)-lvm(10)_final(3).mov,0,92,92,115,,,,,,,,09:54:34:159,09:54:34:907,09:54:37:894,left,09:54:39:529,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
94,training(36).mov,True,right,0,vcgpdm_dyn(10)-lvm(30)_final(3).mov,0,93,93,84,,,,,,,,09:54:40:276,09:54:41:031,09:54:44:034,right,09:54:44:568,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
95,vgpdm_dyn(30)-lvm(35)_final(6).mov,True,left,0,training(34).mov,0,94,94,111,,,,,,,,09:54:45:322,09:54:46:069,09:54:49:071,left,09:54:49:505,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
96,training(32).mov,False,right,0,tmp_numprim(5)_final(5).mov,0,95,95,150,,,,,,,,09:54:50:271,09:54:51:023,09:54:54:008,right,09:54:54:509,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
97,vcgpdm_dyn(25)-lvm(35)_final(4).mov,True,left,0,training(30).mov,0,96,96,149,,,,,,,,09:54:55:263,09:54:56:027,09:54:59:013,left,09:54:59:915,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
98,training(37).mov,True,right,0,vgpdm_dyn(5)-lvm(35)_final(7)_bad.mov,0,97,97,43,,,,,,,,09:55:00:667,09:55:01:415,09:55:04:435,right,09:55:05:035,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
99,vcgpdm_dyn(10)-lvm(25)_final(6).mov,False,left,0,training(16).mov,0,98,98,145,,,,,,,,09:55:05:788,09:55:06:536,09:55:09:539,left,09:55:10:072,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
100,training(28).mov,True,right,0,vgpdm_dyn(25)-lvm(20)_final(6).mov,0,99,99,130,,,,,,,,09:55:10:831,09:55:11:574,09:55:14:593,right,09:55:15:392,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
101,training(30).mov,False,right,0,vcgpdm_dyn(20)-lvm(5)_final(4).mov,0,100,100,49,,,,,,,,09:55:16:144,09:55:16:910,09:55:19:896,right,09:55:20:297,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
102,vcgpdm_dyn(5)-lvm(10)_final(8).mov,True,left,0,training(23).mov,0,101,101,146,,,,,,,,09:55:21:069,09:55:21:798,09:55:24:800,left,09:55:25:117,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
103,vcgpdm_dyn(30)-lvm(15)_final(1).mov,False,left,0,training(38).mov,0,102,102,10,,,,,,,,09:55:25:878,09:55:26:618,09:55:29:606,right,09:55:29:990,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
104,vgpdm_dyn(20)-lvm(5)_final(9).mov,True,left,0,training(18).mov,0,103,103,98,,,,,,,,09:55:30:748,09:55:31:491,09:55:34:494,left,09:55:35:478,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
105,training(35).mov,True,right,0,vcgpdm_dyn(15)-lvm(30)_final(9).mov,0,104,104,66,,,,,,,,09:55:36:225,09:55:36:996,09:55:39:982,right,09:55:40:349,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
106,vgpdm_dyn(5)-lvm(10)_final(7).mov,False,left,0,training(24).mov,0,105,105,48,,,,,,,,09:55:41:111,09:55:41:850,09:55:44:853,left,09:55:45:253,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
107,tmp_numprim(5)_final(5).mov,False,left,0,training(11).mov,0,106,106,95,,,,,,,,09:55:46:018,09:55:46:754,09:55:49:756,left,09:55:50:157,2018_Jun_06_0945,59.9334844749,MP-Perception Experiment,xx11m26,
