trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
448,training(38).mov,True,right,2,vgpdm_dyn(15)-lvm(35)_final(2).mov,0,129,129,0,,,,,,,,14:16:57:471,14:16:58:207,14:17:01:210,left,14:17:01:527,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
449,training(34).mov,False,right,2,vgpdm_dyn(35)-lvm(5)_final(7).mov,0,130,130,40,,,,,,,,14:17:02:273,14:17:03:028,14:17:06:030,right,14:17:06:397,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
450,vcgpdm_dyn(20)-lvm(30)_final(3).mov,True,left,2,training(24).mov,0,131,131,79,,,,,,,,14:17:07:145,14:17:07:899,14:17:10:902,left,14:17:11:219,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
451,vcgpdm_dyn(10)-lvm(30)_final(9).mov,True,left,2,training(26).mov,0,132,132,28,,,,,,,,14:17:11:963,14:17:12:720,14:17:15:722,left,14:17:16:156,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
452,training(17).mov,False,right,2,dmp_npsi(40)_final(1).mov,0,133,133,125,,,,,,,,14:17:16:934,14:17:17:674,14:17:20:660,right,14:17:20:960,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
453,vcgpdm_dyn(15)-lvm(20)_final(7).mov,False,left,2,training(16).mov,0,134,134,46,,,,,,,,14:17:21:730,14:17:22:461,14:17:25:465,left,14:17:25:815,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
454,training(31).mov,True,right,2,vgpdm_dyn(35)-lvm(30)_final(3).mov,0,135,135,34,,,,,,,,14:17:27:540,14:17:27:540,14:17:30:319,right,14:17:30:786,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
455,training(2).mov,False,right,2,tmp_numprim(9)_final(5).mov,0,136,136,23,,,,,,,,14:17:31:542,14:17:32:302,14:17:35:305,right,14:17:35:604,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
456,vgpdm_dyn(25)-lvm(35)_final(9).mov,False,left,2,training(29).mov,0,137,137,51,,,,,,,,14:17:36:348,14:17:37:106,14:17:40:108,left,14:17:40:475,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
457,vgpdm_dyn(5)-lvm(10)_final(8).mov,True,left,2,training(14).mov,0,138,138,83,,,,,,,,14:17:41:247,14:17:41:976,14:17:44:964,left,14:17:45:385,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
458,training(0).mov,False,right,2,vcgpdm_dyn(10)-lvm(5)_final(4).mov,0,139,139,96,,,,,,,,14:17:46:160,14:17:46:916,14:17:49:919,left,14:17:50:269,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
459,training(8).mov,True,right,2,dmp_npsi(50)_final(5).mov,0,140,140,87,,,,,,,,14:17:51:063,14:17:51:770,14:17:54:773,left,14:17:55:156,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
460,vgpdm_dyn(15)-lvm(15)_final(9).mov,False,left,2,training(36).mov,0,141,141,141,,,,,,,,14:17:55:909,14:17:56:658,14:17:59:660,left,14:18:00:094,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
461,vgpdm_dyn(10)-lvm(15)_final(6).mov,False,left,2,training(40).mov,0,142,142,92,,,,,,,,14:18:00:851,14:18:01:612,14:18:04:598,left,14:18:04:932,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
462,training(15).mov,False,right,2,vgpdm_dyn(30)-lvm(15)_final(0).mov,0,143,143,33,,,,,,,,14:18:05:725,14:18:06:433,14:18:09:452,right,14:18:09:819,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
463,training(40).mov,True,right,2,vgpdm_dyn(20)-lvm(30)_final(3).mov,0,144,144,81,,,,,,,,14:18:10:578,14:18:11:320,14:18:14:323,left,14:18:14:673,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
464,tmp_numprim(10)_final(9).mov,False,left,2,training(17).mov,0,145,145,12,,,,,,,,14:18:15:417,14:18:16:174,14:18:19:178,right,14:18:19:628,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
465,training(30).mov,True,right,2,vgpdm_dyn(20)-lvm(5)_final(8).mov,0,146,146,136,,,,,,,,14:18:20:402,14:18:21:146,14:18:24:130,right,14:18:24:580,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
466,training(26).mov,False,right,2,map_gpdm_final(2).mov,0,147,147,60,,,,,,,,14:18:25:334,14:18:26:081,14:18:29:084,right,14:18:29:451,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
467,training(13).mov,False,right,2,vcgpdm_dyn(5)-lvm(5)_final(4).mov,0,148,148,110,,,,,,,,14:18:30:211,14:18:30:952,14:18:33:940,right,14:18:34:240,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
468,training(28).mov,True,right,2,vcgpdm_dyn(20)-lvm(15)_final(6).mov,0,149,149,24,,,,,,,,14:18:34:996,14:18:35:759,14:18:38:761,left,14:18:39:095,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
469,training(34).mov,False,right,2,map_gpdm_final(5).mov,0,150,150,29,,,,,,,,14:18:39:859,14:18:40:596,14:18:43:598,right,14:18:43:965,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
470,vgpdm_dyn(10)-lvm(35)_final(6).mov,False,left,2,training(0).mov,0,151,151,129,,,,,,,,14:18:44:724,14:18:45:466,14:18:48:469,left,14:18:48:836,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
471,training(41).mov,False,right,2,dmp_npsi(25)_final(1).mov,0,152,152,151,,,,,,,,14:18:49:588,14:18:50:337,14:18:53:357,right,14:18:53:724,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
472,vgpdm_dyn(5)-lvm(30)_final(7).mov,False,left,2,training(28).mov,0,153,153,150,,,,,,,,14:18:54:476,14:18:55:225,14:18:58:228,left,14:18:58:528,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
473,vcgpdm_dyn(30)-lvm(15)_final(7).mov,True,left,2,training(0).mov,0,154,154,9,,,,,,,,14:18:59:275,14:19:00:046,14:19:03:032,left,14:19:03:382,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
474,vcgpdm_dyn(30)-lvm(20)_final(2).mov,False,left,2,training(35).mov,0,155,155,13,,,,,,,,14:19:04:137,14:19:04:883,14:19:07:886,right,14:19:08:219,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
475,vgpdm_dyn(15)-lvm(5)_final(1).mov,True,left,2,training(40).mov,0,156,156,64,,,,,,,,14:19:08:976,14:19:09:720,14:19:12:722,right,14:19:13:056,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
476,training(26).mov,True,right,2,dmp_npsi(35)_final(2).mov,0,157,157,49,,,,,,,,14:19:13:815,14:19:14:557,14:19:17:559,right,14:19:17:860,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
477,vcgpdm_dyn(5)-lvm(25)_final(1).mov,True,left,2,training(17).mov,0,158,158,155,,,,,,,,14:19:18:612,14:19:19:361,14:19:22:363,left,14:19:22:647,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
478,tmp_numprim(3)_final(9).mov,False,left,3,training(14).mov,0,0,0,94,,,,,,,,14:23:15:509,14:23:16:268,14:23:19:253,left,14:23:19:554,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
479,training(18).mov,False,right,3,vcgpdm_dyn(30)-lvm(10)_final(8).mov,0,1,1,43,,,,,,,,14:23:20:309,14:23:21:072,14:23:24:056,right,14:23:24:306,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
480,training(22).mov,True,right,3,vcgpdm_dyn(25)-lvm(35)_final(9).mov,0,2,2,86,,,,,,,,14:23:25:045,14:23:25:807,14:23:28:810,right,14:23:29:076,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
481,vcgpdm_dyn(30)-lvm(20)_final(8).mov,False,left,3,training(9).mov,0,3,3,57,,,,,,,,14:23:29:838,14:23:30:578,14:23:33:581,left,14:23:33:848,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
482,training(40).mov,False,right,3,dmp_npsi(30)_final(0).mov,0,4,4,132,,,,,,,,14:23:34:593,14:23:35:349,14:23:38:336,right,14:23:38:570,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
483,vgpdm_dyn(15)-lvm(30)_final(0).mov,False,left,3,training(21).mov,0,5,5,71,,,,,,,,14:23:39:315,14:23:40:071,14:23:43:074,left,14:23:43:374,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
484,vgpdm_dyn(15)-lvm(5)_final(5).mov,True,left,3,training(41).mov,0,6,6,42,,,,,,,,14:23:44:131,14:23:44:875,14:23:47:894,left,14:23:48:162,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
485,training(17).mov,False,right,3,vcgpdm_dyn(10)-lvm(25)_final(4).mov,0,7,7,105,,,,,,,,14:23:48:946,14:23:49:679,14:23:52:683,right,14:23:52:983,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
486,training(8).mov,False,right,3,vcgpdm_dyn(15)-lvm(30)_final(5).mov,0,8,8,114,,,,,,,,14:23:53:745,14:23:54:484,14:23:57:486,right,14:23:57:820,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
487,training(38).mov,False,right,3,vcgpdm_dyn(20)-lvm(30)_final(5).mov,0,9,9,15,,,,,,,,14:23:58:587,14:23:59:321,14:24:02:340,right,14:24:02:641,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
488,training(14).mov,True,right,3,vgpdm_dyn(30)-lvm(35)_final(3).mov,0,10,10,156,,,,,,,,14:24:03:402,14:24:04:142,14:24:07:144,right,14:24:07:429,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
489,training(26).mov,False,right,3,vcgpdm_dyn(25)-lvm(10)_final(4).mov,0,11,11,63,,,,,,,,14:24:08:216,14:24:08:930,14:24:11:931,right,14:24:12:464,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
490,vcgpdm_dyn(35)-lvm(35)_final(6)_bad.mov,False,left,3,training(20).mov,0,12,12,116,,,,,,,,14:24:13:223,14:24:13:965,14:24:16:968,left,14:24:17:385,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
491,map_cgpdm_final(3).mov,False,left,3,training(12).mov,0,13,13,93,,,,,,,,14:24:18:153,14:24:18:886,14:24:21:889,left,14:24:22:222,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
492,training(14).mov,True,right,3,vgpdm_dyn(15)-lvm(20)_final(1)_out_of_screen.mov,0,14,14,20,,,,,,,,14:24:22:975,14:24:23:725,14:24:26:729,right,14:24:27:079,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
493,vgpdm_dyn(30)-lvm(35)_final(9).mov,True,left,3,training(33).mov,0,15,15,58,,,,,,,,14:24:27:832,14:24:28:580,14:24:31:599,right,14:24:31:983,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
494,training(8).mov,False,right,3,vcgpdm_dyn(20)-lvm(20)_final(5).mov,0,16,16,100,,,,,,,,14:24:32:740,14:24:33:484,14:24:36:486,right,14:24:36:837,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
495,vgpdm_dyn(10)-lvm(10)_final(8).mov,True,left,3,training(22).mov,0,17,17,79,,,,,,,,14:24:37:585,14:24:38:338,14:24:41:340,right,14:24:41:657,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
496,vgpdm_dyn(35)-lvm(25)_final(7).mov,True,left,3,training(35).mov,0,18,18,107,,,,,,,,14:24:42:416,14:24:43:160,14:24:46:162,left,14:24:46:479,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
497,training(16).mov,True,right,3,vcgpdm_dyn(25)-lvm(25)_final(5).mov,0,19,19,149,,,,,,,,14:24:47:239,14:24:47:980,14:24:50:982,right,14:24:51:733,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
498,vcgpdm_dyn(20)-lvm(20)_final(6).mov,False,left,3,training(36).mov,0,20,20,128,,,,,,,,14:24:52:476,14:24:53:234,14:24:56:237,right,14:24:56:604,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
499,training(27).mov,False,right,3,vgpdm_dyn(5)-lvm(5)_final(5)_out_of_screen.mov,0,21,21,157,,,,,,,,14:24:57:357,14:24:58:105,14:25:01:108,right,14:25:01:490,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
500,training(32).mov,True,right,3,vcgpdm_dyn(30)-lvm(25)_final(1).mov,0,22,22,160,,,,,,,,14:25:02:268,14:25:02:991,14:25:05:994,right,14:25:06:328,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
501,tmp_numprim(9)_final(0).mov,True,left,3,training(9).mov,0,23,23,3,,,,,,,,14:25:07:074,14:25:07:829,14:25:10:831,left,14:25:11:515,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
502,training(40).mov,False,right,3,vcgpdm_dyn(20)-lvm(10)_final(2).mov,0,24,24,36,,,,,,,,14:25:12:296,14:25:13:016,14:25:16:004,right,14:25:16:388,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
503,training(37).mov,False,right,3,vcgpdm_dyn(20)-lvm(5)_final(4).mov,0,25,25,113,,,,,,,,14:25:17:149,14:25:17:906,14:25:20:909,right,14:25:21:559,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
504,training(9).mov,True,right,3,vgpdm_dyn(35)-lvm(35)_final(2).mov,0,26,26,104,,,,,,,,14:25:22:330,14:25:23:060,14:25:26:080,right,14:25:26:280,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
505,vcgpdm_dyn(35)-lvm(20)_final(4).mov,False,left,3,training(17).mov,0,27,27,91,,,,,,,,14:25:27:663,14:25:28:181,14:25:30:784,left,14:25:31:234,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
506,training(35).mov,False,right,3,vgpdm_dyn(10)-lvm(15)_final(3).mov,0,28,28,72,,,,,,,,14:25:31:989,14:25:32:735,14:25:35:738,right,14:25:36:072,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
507,vgpdm_dyn(10)-lvm(15)_final(6).mov,True,left,3,training(2).mov,0,29,29,17,,,,,,,,14:25:36:829,14:25:37:573,14:25:40:575,left,14:25:40:959,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
508,training(27).mov,True,right,3,tmp_numprim(6)_final(2).mov,0,30,30,158,,,,,,,,14:25:41:723,14:25:42:460,14:25:45:463,left,14:25:45:813,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
509,vcgpdm_dyn(35)-lvm(30)_final(9).mov,True,left,3,training(30).mov,0,31,31,162,,,,,,,,14:25:46:574,14:25:47:314,14:25:50:317,left,14:25:50:684,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
510,vgpdm_dyn(25)-lvm(20)_final(3).mov,False,left,3,training(48).mov,0,32,32,66,,,,,,,,14:25:51:444,14:25:52:201,14:25:55:187,left,14:25:55:504,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
511,training(4).mov,True,right,3,vgpdm_dyn(35)-lvm(35)_final(2).mov,0,33,33,119,,,,,,,,14:25:56:266,14:25:57:005,14:26:00:007,left,14:26:00:257,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
512,tmp_numprim(3)_final(5).mov,True,left,3,training(27).mov,0,34,34,121,,,,,,,,14:26:01:012,14:26:01:758,14:26:04:746,left,14:26:05:096,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
513,vcgpdm_dyn(25)-lvm(15)_final(2).mov,False,left,3,training(30).mov,0,35,35,164,,,,,,,,14:26:05:852,14:26:06:598,14:26:09:617,left,14:26:09:935,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
514,training(14).mov,False,right,3,vcgpdm_dyn(20)-lvm(5)_final(5).mov,0,36,36,69,,,,,,,,14:26:10:683,14:26:11:436,14:26:14:455,right,14:26:14:738,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
515,training(13).mov,True,right,3,vgpdm_dyn(25)-lvm(25)_final(1)_bad.mov,0,37,37,67,,,,,,,,14:26:15:495,14:26:16:240,14:26:19:242,right,14:26:19:559,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
516,training(17).mov,False,right,3,vcgpdm_dyn(15)-lvm(5)_final(2).mov,0,38,38,32,,,,,,,,14:26:20:321,14:26:21:060,14:26:24:079,right,14:26:24:496,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
517,training(9).mov,False,right,3,tmp_numprim(2)_final(8).mov,0,39,39,6,,,,,,,,14:26:25:256,14:26:26:014,14:26:29:001,right,14:26:29:318,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
518,vgpdm_dyn(25)-lvm(20)_final(1).mov,True,left,3,training(33).mov,0,40,40,31,,,,,,,,14:26:30:070,14:26:30:836,14:26:33:838,left,14:26:34:139,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
519,training(0).mov,True,right,3,vcgpdm_dyn(35)-lvm(30)_final(7).mov,0,41,41,54,,,,,,,,14:26:34:885,14:26:35:640,14:26:38:642,right,14:26:38:942,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
520,training(1).mov,False,right,3,vgpdm_dyn(15)-lvm(15)_final(5).mov,0,42,42,97,,,,,,,,14:26:39:684,14:26:40:444,14:26:43:444,right,14:26:43:761,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
521,training(18).mov,False,right,3,dmp_npsi(25)_final(5).mov,0,43,43,136,,,,,,,,14:26:44:516,14:26:45:263,14:26:48:266,right,14:26:48:499,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
522,training(5).mov,True,right,3,vcgpdm_dyn(25)-lvm(30)_final(1).mov,0,44,44,60,,,,,,,,14:26:49:249,14:26:50:000,14:26:53:003,right,14:26:53:205,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
523,vgpdm_dyn(20)-lvm(35)_final(9).mov,True,left,3,training(10).mov,0,45,45,130,,,,,,,,14:26:53:971,14:26:54:706,14:26:57:708,left,14:26:58:076,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
524,training(28).mov,True,catchtrial,3,catch(2).mov,0,46,46,144,,,,,,,,14:26:58:833,14:26:59:577,14:27:02:580,left,14:27:02:914,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
525,training(33).mov,True,right,3,vcgpdm_dyn(25)-lvm(35)_final(3).mov,0,47,47,98,,,,,,,,14:27:03:716,14:27:04:432,14:27:07:417,right,14:27:07:701,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
526,training(37).mov,False,right,3,vcgpdm_dyn(5)-lvm(15)_final(2).mov,0,48,48,148,,,,,,,,14:27:08:448,14:27:09:202,14:27:12:204,right,14:27:12:538,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
527,vgpdm_dyn(20)-lvm(5)_final(3).mov,True,left,3,training(14).mov,0,49,49,59,,,,,,,,14:27:13:298,14:27:14:039,14:27:17:058,left,14:27:17:425,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
528,training(34).mov,True,right,3,vcgpdm_dyn(25)-lvm(20)_final(5).mov,0,50,50,28,,,,,,,,14:27:18:192,14:27:18:927,14:27:21:930,right,14:27:22:264,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
529,training(22).mov,True,right,3,vgpdm_dyn(10)-lvm(30)_final(9).mov,0,51,51,145,,,,,,,,14:27:23:014,14:27:23:765,14:27:26:767,right,14:27:27:118,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
530,training(14).mov,False,right,3,vgpdm_dyn(10)-lvm(30)_final(9).mov,0,52,52,111,,,,,,,,14:27:27:888,14:27:28:619,14:27:31:619,right,14:27:31:986,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
531,dmp_npsi(40)_final(0).mov,False,left,3,training(15).mov,0,53,53,102,,,,,,,,14:27:32:743,14:27:33:488,14:27:36:490,right,14:27:36:740,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
532,training(5).mov,False,right,3,dmp_npsi(30)_final(7).mov,0,54,54,5,,,,,,,,14:27:37:504,14:27:38:242,14:27:41:245,right,14:27:41:545,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
533,vcgpdm_dyn(15)-lvm(5)_final(8).mov,False,left,3,training(37).mov,0,55,55,155,,,,,,,,14:27:42:303,14:27:43:046,14:27:46:051,right,14:27:46:334,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
534,training(37).mov,False,right,3,vgpdm_dyn(35)-lvm(25)_final(7).mov,0,56,56,87,,,,,,,,14:27:47:084,14:27:47:852,14:27:50:838,left,14:27:51:171,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
535,training(31).mov,True,right,3,vgpdm_dyn(30)-lvm(10)_final(5).mov,0,57,57,80,,,,,,,,14:27:51:950,14:27:52:689,14:27:55:676,right,14:27:56:310,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
536,vgpdm_dyn(35)-lvm(20)_final(5)_out_of_screen.mov,False,left,3,training(9).mov,0,58,58,46,,,,,,,,14:27:57:058,14:27:57:811,14:28:00:814,left,14:28:01:247,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
537,training(40).mov,True,right,3,vcgpdm_dyn(35)-lvm(20)_final(0).mov,0,59,59,134,,,,,,,,14:28:02:004,14:28:02:748,14:28:05:751,right,14:28:06:618,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
538,training(0).mov,True,right,3,vcgpdm_dyn(5)-lvm(20)_final(5).mov,0,60,60,96,,,,,,,,14:28:07:370,14:28:08:136,14:28:11:122,right,14:28:11:589,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
539,training(39).mov,True,right,3,vcgpdm_dyn(35)-lvm(20)_final(2).mov,0,61,61,109,,,,,,,,14:28:12:355,14:28:13:108,14:28:16:093,left,14:28:16:844,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
540,training(27).mov,True,right,3,vgpdm_dyn(20)-lvm(15)_final(7).mov,0,62,62,52,,,,,,,,14:28:17:597,14:28:18:345,14:28:21:348,left,14:28:21:830,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
541,vcgpdm_dyn(5)-lvm(20)_final(0).mov,False,left,3,training(30).mov,0,63,63,56,,,,,,,,14:28:22:585,14:28:23:331,14:28:26:333,left,14:28:26:700,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
542,training(12).mov,True,right,3,dmp_npsi(50)_final(9).mov,0,64,64,39,,,,,,,,14:28:28:223,14:28:28:223,14:28:31:205,right,14:28:31:439,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
543,training(16).mov,True,right,3,vgpdm_dyn(10)-lvm(10)_final(5).mov,0,65,65,12,,,,,,,,14:28:32:199,14:28:32:939,14:28:35:944,right,14:28:36:211,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
544,vgpdm_dyn(10)-lvm(10)_final(5).mov,True,left,3,training(6).mov,0,66,66,55,,,,,,,,14:28:36:966,14:28:37:712,14:28:40:714,right,14:28:41:048,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
545,vgpdm_dyn(35)-lvm(35)_final(9).mov,False,left,3,training(13).mov,0,67,67,112,,,,,,,,14:28:41:832,14:28:42:566,14:28:45:551,left,14:28:45:869,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
546,training(10).mov,False,right,3,vgpdm_dyn(10)-lvm(30)_final(5).mov,0,68,68,34,,,,,,,,14:28:46:614,14:28:47:371,14:28:50:373,right,14:28:50:673,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
547,training(1).mov,True,right,3,tmp_numprim(7)_final(9).mov,0,69,69,33,,,,,,,,14:28:51:433,14:28:52:174,14:28:55:177,right,14:28:55:644,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
548,training(29).mov,True,right,3,vgpdm_dyn(35)-lvm(25)_final(0).mov,0,70,70,153,,,,,,,,14:28:56:403,14:28:57:145,14:29:00:148,right,14:29:00:481,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
549,vcgpdm_dyn(20)-lvm(30)_final(8).mov,False,left,3,training(16).mov,0,71,71,49,,,,,,,,14:29:01:232,14:29:01:982,14:29:05:003,left,14:29:05:353,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
550,vcgpdm_dyn(25)-lvm(20)_final(7).mov,False,left,3,training(7).mov,0,72,72,40,,,,,,,,14:29:06:109,14:29:06:854,14:29:09:856,right,14:29:10:207,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
551,training(41).mov,False,right,3,vcgpdm_dyn(20)-lvm(20)_final(2).mov,0,73,73,22,,,,,,,,14:29:10:963,14:29:11:723,14:29:14:709,right,14:29:14:992,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
552,vgpdm_dyn(15)-lvm(15)_final(1).mov,True,left,3,training(1).mov,0,74,74,62,,,,,,,,14:29:15:748,14:29:16:493,14:29:19:496,left,14:29:19:846,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
553,vgpdm_dyn(5)-lvm(30)_final(9).mov,True,left,3,training(22).mov,0,75,75,150,,,,,,,,14:29:20:586,14:29:21:347,14:29:24:336,left,14:29:24:653,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
554,vcgpdm_dyn(35)-lvm(25)_final(5).mov,True,left,3,training(5).mov,0,76,76,10,,,,,,,,14:29:25:413,14:29:26:154,14:29:29:157,left,14:29:29:523,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
