trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,date,frameRate,expName,participant,
416,vcgpdm_dyn(15)-lvm(5)_final(8).mov,False,left,2,training(9).mov,0,97,97,111,,,,,,,,08:43:28:555,08:43:29:281,08:43:32:284,left,08:43:32:734,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
417,training(32).mov,False,right,2,vcgpdm_dyn(20)-lvm(35)_final(6).mov,0,98,98,95,,,,,,,,08:43:33:521,08:43:34:236,08:43:37:238,left,08:43:37:722,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
418,vcgpdm_dyn(10)-lvm(35)_final(4).mov,True,left,2,training(22).mov,0,99,99,46,,,,,,,,08:43:38:501,08:43:39:223,08:43:42:242,right,08:43:42:676,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
419,training(40).mov,False,right,2,vgpdm_dyn(30)-lvm(10)_final(6).mov,0,100,100,121,,,,,,,,08:43:43:457,08:43:44:192,08:43:47:179,right,08:43:47:596,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
420,dmp_npsi(20)_final(9).mov,True,left,2,training(31).mov,0,101,101,20,,,,,,,,08:43:48:374,08:43:49:113,08:43:52:099,left,08:43:52:433,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
421,training(39).mov,False,right,2,vgpdm_dyn(25)-lvm(30)_final(8).mov,0,102,102,6,,,,,,,,08:43:53:228,08:43:53:934,08:43:56:938,right,08:43:57:389,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
422,vcgpdm_dyn(5)-lvm(30)_final(2)_bad.mov,False,left,2,training(18).mov,0,103,103,158,,,,,,,,08:43:58:178,08:43:58:890,08:44:01:892,left,08:44:02:259,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
423,training(1).mov,True,right,2,vcgpdm_dyn(10)-lvm(10)_final(1).mov,0,104,104,65,,,,,,,,08:44:03:042,08:44:03:760,08:44:06:764,left,08:44:07:198,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
424,training(12).mov,True,right,2,vgpdm_dyn(35)-lvm(10)_final(4).mov,0,105,105,25,,,,,,,,08:44:07:974,08:44:08:699,08:44:11:701,left,08:44:12:185,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
425,vcgpdm_dyn(20)-lvm(20)_final(1).mov,False,left,2,training(40).mov,0,106,106,23,,,,,,,,08:44:12:967,08:44:13:686,08:44:16:688,left,08:44:17:239,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
426,vcgpdm_dyn(25)-lvm(25)_final(2).mov,True,left,2,training(40).mov,0,107,107,32,,,,,,,,08:44:18:015,08:44:18:740,08:44:21:760,right,08:44:22:311,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
427,vgpdm_dyn(20)-lvm(15)_final(2).mov,True,left,2,training(8).mov,0,108,108,104,,,,,,,,08:44:23:073,08:44:23:828,08:44:26:814,right,08:44:27:181,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
428,vcgpdm_dyn(10)-lvm(5)_final(9).mov,True,left,2,training(31).mov,0,109,109,138,,,,,,,,08:44:27:963,08:44:28:682,08:44:31:685,left,08:44:32:252,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
429,training(35).mov,True,right,2,vcgpdm_dyn(35)-lvm(35)_final(2)_bad.mov,0,110,110,147,,,,,,,,08:44:33:040,08:44:33:753,08:44:36:754,right,08:44:37:505,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
430,vcgpdm_dyn(15)-lvm(10)_final(7).mov,False,left,2,training(41).mov,0,111,111,150,,,,,,,,08:44:38:291,08:44:39:023,08:44:42:009,left,08:44:42:826,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
431,training(28).mov,True,right,2,vcgpdm_dyn(35)-lvm(30)_final(6).mov,0,112,112,34,,,,,,,,08:44:43:612,08:44:44:328,08:44:47:330,right,08:44:47:882,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
432,vgpdm_dyn(5)-lvm(20)_final(9).mov,True,left,2,training(23).mov,0,113,113,132,,,,,,,,08:44:48:667,08:44:49:383,08:44:52:386,left,08:44:52:770,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
433,training(20).mov,False,right,2,vcgpdm_dyn(5)-lvm(10)_final(7).mov,0,114,114,7,,,,,,,,08:44:53:562,08:44:54:287,08:44:57:274,right,08:44:58:025,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
434,vgpdm_dyn(5)-lvm(20)_final(1).mov,True,left,2,training(27).mov,0,115,115,116,,,,,,,,08:44:58:806,08:44:59:526,08:45:02:529,left,08:45:02:962,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
435,training(19).mov,False,right,2,vcgpdm_dyn(15)-lvm(30)_final(8).mov,0,116,116,146,,,,,,,,08:45:03:750,08:45:04:463,08:45:07:466,left,08:45:07:883,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
436,vcgpdm_dyn(15)-lvm(35)_final(9).mov,True,left,2,training(32).mov,0,117,117,140,,,,,,,,08:45:08:694,08:45:09:401,08:45:12:403,right,08:45:12:887,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
437,vcgpdm_dyn(5)-lvm(5)_final(5).mov,True,left,2,training(34).mov,0,118,118,107,,,,,,,,08:45:13:677,08:45:14:389,08:45:17:391,left,08:45:17:708,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
438,vgpdm_dyn(20)-lvm(30)_final(0).mov,True,left,2,training(17).mov,0,119,119,110,,,,,,,,08:45:18:502,08:45:19:209,08:45:22:212,left,08:45:22:646,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
439,training(4).mov,True,right,2,vcgpdm_dyn(35)-lvm(10)_final(6).mov,0,120,120,57,,,,,,,,08:45:23:432,08:45:24:162,08:45:27:147,right,08:45:27:515,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
440,training(23).mov,True,right,2,vgpdm_dyn(15)-lvm(15)_final(5).mov,0,121,121,61,,,,,,,,08:45:28:304,08:45:29:016,08:45:32:036,right,08:45:32:403,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
441,dmp_npsi(25)_final(1).mov,False,left,2,training(14).mov,0,122,122,30,,,,,,,,08:45:33:223,08:45:33:904,08:45:36:891,left,08:45:37:225,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
442,training(36).mov,True,right,2,dmp_npsi(15)_final(4).mov,0,123,123,94,,,,,,,,08:45:38:013,08:45:38:726,08:45:41:729,right,08:45:42:162,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
443,training(4).mov,True,right,2,vcgpdm_dyn(35)-lvm(15)_final(7)_out_of_screen.mov,0,124,124,124,,,,,,,,08:45:42:946,08:45:43:664,08:45:46:666,right,08:45:47:100,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
444,training(15).mov,False,right,2,map_cgpdm_final(7).mov,0,125,125,102,,,,,,,,08:45:47:883,08:45:48:601,08:45:51:604,left,08:45:52:055,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
445,vcgpdm_dyn(25)-lvm(30)_final(7).mov,False,left,2,training(7).mov,0,126,126,89,,,,,,,,08:45:52:828,08:45:53:556,08:45:56:558,right,08:45:56:909,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
446,training(8).mov,False,right,2,vgpdm_dyn(25)-lvm(5)_final(7).mov,0,127,127,19,,,,,,,,08:45:57:700,08:45:58:410,08:46:01:412,right,08:46:02:063,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
447,vgpdm_dyn(15)-lvm(30)_final(0).mov,False,left,2,training(5).mov,0,128,128,88,,,,,,,,08:46:02:855,08:46:03:564,08:46:06:567,left,08:46:06:901,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
448,vgpdm_dyn(5)-lvm(5)_final(7)_out_of_screen.mov,True,left,2,training(15).mov,0,129,129,128,,,,,,,,08:46:07:681,08:46:08:402,08:46:11:404,left,08:46:11:772,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
449,training(9).mov,False,right,2,vcgpdm_dyn(25)-lvm(20)_final(3).mov,0,130,130,52,,,,,,,,08:46:12:548,08:46:13:273,08:46:16:273,left,08:46:16:658,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
450,training(19).mov,False,right,2,vcgpdm_dyn(5)-lvm(5)_final(3).mov,0,131,131,45,,,,,,,,08:46:17:446,08:46:18:175,08:46:21:161,right,08:46:21:528,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
451,tmp_numprim(4)_final(1).mov,False,left,2,training(11).mov,0,132,132,77,,,,,,,,08:46:22:302,08:46:23:029,08:46:26:032,left,08:46:26:316,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
452,vgpdm_dyn(15)-lvm(5)_final(3).mov,True,left,2,training(2).mov,0,133,133,67,,,,,,,,08:46:27:087,08:46:27:834,08:46:30:821,left,08:46:31:155,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
453,training(26).mov,False,right,2,tmp_numprim(7)_final(2).mov,0,134,134,152,,,,,,,,08:46:31:922,08:46:32:656,08:46:35:675,left,08:46:36:343,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
454,training(13).mov,False,right,2,map_cgpdm_final(8).mov,0,135,135,141,,,,,,,,08:46:37:128,08:46:37:860,08:46:40:863,right,08:46:41:364,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
455,training(19).mov,True,right,2,tmp_numprim(10)_final(1).mov,0,136,136,43,,,,,,,,08:46:42:149,08:46:42:865,08:46:45:885,right,08:46:46:335,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
456,dmp_npsi(15)_final(4).mov,False,left,2,training(8).mov,0,137,137,70,,,,,,,,08:46:47:107,08:46:47:853,08:46:50:839,left,08:46:51:122,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
457,training(18).mov,True,right,2,tmp_numprim(10)_final(4).mov,0,138,138,56,,,,,,,,08:46:51:899,08:46:52:623,08:46:55:642,left,08:46:55:993,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
458,vgpdm_dyn(20)-lvm(25)_final(8).mov,True,left,2,training(19).mov,0,139,139,29,,,,,,,,08:46:56:790,08:46:57:494,08:47:00:497,left,08:47:00:814,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
459,vcgpdm_dyn(15)-lvm(10)_final(3).mov,False,left,2,training(20).mov,0,140,140,90,,,,,,,,08:47:01:600,08:47:02:315,08:47:05:316,left,08:47:05:650,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
460,training(22).mov,False,right,2,dmp_npsi(35)_final(5).mov,0,141,141,60,,,,,,,,08:47:06:441,08:47:07:151,08:47:10:153,left,08:47:10:520,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
461,training(37).mov,True,right,2,tmp_numprim(3)_final(5).mov,0,142,142,92,,,,,,,,08:47:11:324,08:47:12:038,08:47:15:024,right,08:47:15:424,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
462,map_cgpdm_final(2).mov,True,left,2,training(7).mov,0,143,143,24,,,,,,,,08:47:16:214,08:47:16:928,08:47:19:914,left,08:47:20:264,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
463,training(39).mov,True,right,2,vcgpdm_dyn(30)-lvm(5)_final(8).mov,0,144,144,99,,,,,,,,08:47:21:057,08:47:21:782,08:47:24:785,right,08:47:25:219,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
464,training(28).mov,True,right,2,vgpdm_dyn(20)-lvm(20)_final(4).mov,0,145,145,87,,,,,,,,08:47:25:994,08:47:26:719,08:47:29:722,left,08:47:30:106,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
465,vcgpdm_dyn(25)-lvm(35)_final(1).mov,False,left,2,training(1).mov,0,146,146,117,,,,,,,,08:47:30:895,08:47:31:607,08:47:34:627,left,08:47:35:144,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
466,training(25).mov,True,right,2,map_gpdm_final(6).mov,0,147,147,73,,,,,,,,08:47:36:012,08:47:36:645,08:47:39:648,right,08:47:40:181,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
467,vcgpdm_dyn(20)-lvm(5)_final(0).mov,False,left,2,training(4).mov,0,148,148,71,,,,,,,,08:47:40:966,08:47:41:682,08:47:44:685,left,08:47:45:119,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
468,vcgpdm_dyn(10)-lvm(10)_final(9).mov,True,left,2,training(12).mov,0,149,149,49,,,,,,,,08:47:45:919,08:47:46:620,08:47:49:622,right,08:47:50:056,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
469,vgpdm_dyn(25)-lvm(30)_final(2).mov,True,left,2,training(30).mov,0,150,150,64,,,,,,,,08:47:50:856,08:47:51:558,08:47:54:559,left,08:47:54:893,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
470,training(28).mov,False,right,2,vcgpdm_dyn(35)-lvm(30)_final(7).mov,0,151,151,40,,,,,,,,08:47:55:667,08:47:56:394,08:47:59:396,right,08:47:59:913,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
471,tmp_numprim(6)_final(6).mov,False,left,2,training(2).mov,0,152,152,153,,,,,,,,08:48:00:717,08:48:01:414,08:48:04:417,left,08:48:04:767,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
472,vcgpdm_dyn(30)-lvm(15)_final(4).mov,False,left,2,training(31).mov,0,153,153,4,,,,,,,,08:48:05:538,08:48:06:268,08:48:09:257,left,08:48:09:824,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
473,training(22).mov,False,right,2,tmp_numprim(9)_final(6).mov,0,154,154,100,,,,,,,,08:48:10:608,08:48:11:325,08:48:14:344,right,08:48:14:795,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
474,training(8).mov,False,right,2,vcgpdm_dyn(25)-lvm(5)_final(0).mov,0,155,155,122,,,,,,,,08:48:15:580,08:48:16:296,08:48:19:298,left,08:48:19:732,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
475,training(2).mov,True,right,2,vgpdm_dyn(10)-lvm(20)_final(7).mov,0,156,156,0,,,,,,,,08:48:20:505,08:48:21:233,08:48:24:236,right,08:48:24:703,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
476,vgpdm_dyn(10)-lvm(15)_final(6).mov,True,left,2,training(13).mov,0,157,157,28,,,,,,,,08:48:25:496,08:48:26:205,08:48:29:207,left,08:48:29:558,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
477,vgpdm_dyn(10)-lvm(25)_final(4).mov,True,left,2,training(33).mov,0,158,158,81,,,,,,,,08:48:30:348,08:48:31:059,08:48:34:061,left,08:48:34:361,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
478,training(10).mov,True,right,3,vcgpdm_dyn(20)-lvm(25)_final(2).mov,0,0,0,59,,,,,,,,08:50:41:228,08:50:41:971,08:50:44:957,right,08:50:45:424,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
479,training(21).mov,True,right,3,vcgpdm_dyn(25)-lvm(30)_final(0).mov,0,1,1,30,,,,,,,,08:50:46:218,08:50:46:943,08:50:49:929,left,08:50:50:179,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
480,training(26).mov,False,right,3,vcgpdm_dyn(15)-lvm(25)_final(3).mov,0,2,2,155,,,,,,,,08:50:50:975,08:50:51:697,08:50:54:699,right,08:50:55:083,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
481,training(26).mov,True,right,3,vcgpdm_dyn(25)-lvm(35)_final(8).mov,0,3,3,60,,,,,,,,08:50:55:867,08:50:56:584,08:50:59:603,left,08:50:59:887,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
482,training(14).mov,True,right,3,vgpdm_dyn(10)-lvm(10)_final(3).mov,0,4,4,149,,,,,,,,08:51:00:680,08:51:01:388,08:51:04:391,right,08:51:04:692,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
483,tmp_numprim(8)_final(0).mov,True,left,3,training(33).mov,0,5,5,70,,,,,,,,08:51:05:502,08:51:06:193,08:51:09:195,left,08:51:09:429,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
484,vgpdm_dyn(30)-lvm(30)_final(0).mov,False,left,3,training(0).mov,0,6,6,20,,,,,,,,08:51:10:217,08:51:10:930,08:51:13:933,right,08:51:14:281,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
485,catch(1).mov,False,catchtrial,3,training(32).mov,0,7,7,156,,,,,,,,08:51:15:056,08:51:15:782,08:51:18:785,left,08:51:19:152,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
486,vgpdm_dyn(25)-lvm(20)_final(6).mov,False,left,3,training(20).mov,0,8,8,44,,,,,,,,08:51:19:939,08:51:20:653,08:51:23:656,left,08:51:24:040,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
487,training(14).mov,True,right,3,vcgpdm_dyn(30)-lvm(5)_final(6).mov,0,9,9,79,,,,,,,,08:51:24:827,08:51:25:541,08:51:28:528,left,08:51:29:046,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
488,training(1).mov,False,right,3,vgpdm_dyn(30)-lvm(10)_final(3).mov,0,10,10,150,,,,,,,,08:51:29:832,08:51:30:564,08:51:33:566,right,08:51:33:966,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
489,training(21).mov,False,right,3,vgpdm_dyn(20)-lvm(25)_final(2).mov,0,11,11,57,,,,,,,,08:51:35:461,08:51:35:468,08:51:38:487,left,08:51:38:905,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
490,training(11).mov,False,right,3,dmp_npsi(30)_final(5).mov,0,12,12,87,,,,,,,,08:51:39:688,08:51:40:423,08:51:43:408,right,08:51:43:909,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
491,training(25).mov,False,right,3,tmp_numprim(2)_final(0).mov,0,13,13,26,,,,,,,,08:51:44:699,08:51:45:410,08:51:48:429,right,08:51:49:130,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
492,vcgpdm_dyn(25)-lvm(5)_final(4).mov,False,left,3,training(38).mov,0,14,14,114,,,,,,,,08:51:49:915,08:51:50:631,08:51:53:633,left,08:51:54:017,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
493,training(24).mov,True,right,3,vgpdm_dyn(15)-lvm(30)_final(4).mov,0,15,15,94,,,,,,,,08:51:54:812,08:51:55:518,08:51:58:522,right,08:51:58:905,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
494,training(31).mov,False,right,3,vcgpdm_dyn(35)-lvm(10)_final(1).mov,0,16,16,38,,,,,,,,08:51:59:688,08:52:00:423,08:52:03:409,right,08:52:03:859,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
495,vgpdm_dyn(35)-lvm(5)_final(9).mov,False,left,3,training(28).mov,0,17,17,83,,,,,,,,08:52:04:654,08:52:05:375,08:52:08:378,left,08:52:08:678,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
496,tmp_numprim(5)_final(8).mov,False,left,3,training(0).mov,0,18,18,33,,,,,,,,08:52:09:467,08:52:10:179,08:52:13:182,left,08:52:13:483,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
497,training(30).mov,True,right,3,vcgpdm_dyn(20)-lvm(25)_final(6).mov,0,19,19,34,,,,,,,,08:52:14:291,08:52:14:984,08:52:17:971,right,08:52:18:289,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
498,vcgpdm_dyn(30)-lvm(30)_final(0).mov,False,left,3,training(22).mov,0,20,20,135,,,,,,,,08:52:19:083,08:52:19:790,08:52:22:792,left,08:52:23:126,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
499,vgpdm_dyn(20)-lvm(5)_final(7).mov,False,left,3,training(38).mov,0,21,21,90,,,,,,,,08:52:23:920,08:52:24:627,08:52:27:629,left,08:52:27:896,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
500,training(34).mov,False,right,3,dmp_npsi(45)_final(1).mov,0,22,22,7,,,,,,,,08:52:28:680,08:52:29:397,08:52:32:401,left,08:52:32:835,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
501,training(16).mov,True,right,3,vgpdm_dyn(35)-lvm(25)_final(2).mov,0,23,23,161,,,,,,,,08:52:33:611,08:52:34:336,08:52:37:355,right,08:52:37:755,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
502,vcgpdm_dyn(30)-lvm(35)_final(0).mov,True,left,3,training(29).mov,0,24,24,10,,,,,,,,08:52:38:540,08:52:39:256,08:52:42:275,left,08:52:42:542,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
503,training(10).mov,True,right,3,vgpdm_dyn(10)-lvm(35)_final(1).mov,0,25,25,40,,,,,,,,08:52:43:337,08:52:44:043,08:52:47:063,right,08:52:47:430,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
504,training(48).mov,False,right,3,vgpdm_dyn(15)-lvm(5)_final(4).mov,0,26,26,52,,,,,,,,08:52:48:216,08:52:48:932,08:52:51:934,right,08:52:52:385,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
505,training(8).mov,True,right,3,vcgpdm_dyn(10)-lvm(25)_final(8).mov,0,27,27,117,,,,,,,,08:52:53:169,08:52:53:886,08:52:56:887,right,08:52:57:204,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
506,vcgpdm_dyn(10)-lvm(25)_final(3).mov,True,left,3,training(28).mov,0,28,28,136,,,,,,,,08:52:57:989,08:52:58:705,08:53:01:707,left,08:53:01:974,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
507,training(7).mov,True,right,3,vcgpdm_dyn(5)-lvm(5)_final(4).mov,0,29,29,160,,,,,,,,08:53:02:754,08:53:03:475,08:53:06:479,left,08:53:06:796,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
508,training(18).mov,False,right,3,vgpdm_dyn(35)-lvm(30)_final(6).mov,0,30,30,139,,,,,,,,08:53:07:597,08:53:08:297,08:53:11:284,right,08:53:11:651,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
509,vcgpdm_dyn(10)-lvm(30)_final(8).mov,True,left,3,training(5).mov,0,31,31,142,,,,,,,,08:53:12:432,08:53:13:169,08:53:16:155,left,08:53:16:538,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
510,training(9).mov,False,right,3,dmp_npsi(30)_final(6).mov,0,32,32,73,,,,,,,,08:53:17:316,08:53:18:040,08:53:21:042,left,08:53:21:409,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
511,training(40).mov,True,right,3,tmp_numprim(3)_final(4).mov,0,33,33,29,,,,,,,,08:53:22:178,08:53:22:910,08:53:25:914,right,08:53:26:297,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
512,vgpdm_dyn(30)-lvm(35)_final(4).mov,True,left,3,training(33).mov,0,34,34,24,,,,,,,,08:53:27:075,08:53:27:799,08:53:30:801,left,08:53:31:435,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
513,tmp_numprim(3)_final(4).mov,False,left,3,training(15).mov,0,35,35,92,,,,,,,,08:53:32:231,08:53:32:936,08:53:35:938,left,08:53:36:222,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
514,vgpdm_dyn(25)-lvm(20)_final(8).mov,False,left,3,training(6).mov,0,36,36,49,,,,,,,,08:53:37:009,08:53:37:723,08:53:40:726,left,08:53:41:060,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
515,vgpdm_dyn(25)-lvm(35)_final(2).mov,False,left,3,training(34).mov,0,37,37,62,,,,,,,,08:53:41:857,08:53:42:561,08:53:45:562,right,08:53:45:962,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
516,training(6).mov,False,right,3,vgpdm_dyn(5)-lvm(30)_final(5).mov,0,38,38,99,,,,,,,,08:53:46:750,08:53:47:464,08:53:50:466,right,08:53:50:750,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
517,training(23).mov,False,right,3,vcgpdm_dyn(15)-lvm(30)_final(5).mov,0,39,39,138,,,,,,,,08:53:51:526,08:53:52:251,08:53:55:253,right,08:53:55:804,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
518,vcgpdm_dyn(15)-lvm(15)_final(0).mov,False,left,3,training(4).mov,0,40,40,28,,,,,,,,08:53:56:583,08:53:57:307,08:54:00:310,left,08:54:00:777,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
519,training(39).mov,False,right,3,vgpdm_dyn(30)-lvm(20)_final(5).mov,0,41,41,81,,,,,,,,08:54:01:572,08:54:02:278,08:54:05:298,right,08:54:05:748,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
520,training(35).mov,False,right,3,vcgpdm_dyn(25)-lvm(25)_final(3).mov,0,42,42,72,,,,,,,,08:54:06:528,08:54:07:249,08:54:10:268,left,08:54:10:685,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
521,training(40).mov,False,right,3,dmp_npsi(5)_final(6)_bad.mov,0,43,43,141,,,,,,,,08:54:11:505,08:54:12:186,08:54:15:189,right,08:54:15:739,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
522,tmp_numprim(5)_final(2).mov,True,left,3,training(39).mov,0,44,44,140,,,,,,,,08:54:16:541,08:54:17:241,08:54:20:244,left,08:54:20:644,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
523,training(16).mov,False,right,3,vgpdm_dyn(35)-lvm(35)_final(7).mov,0,45,45,124,,,,,,,,08:54:21:440,08:54:22:162,08:54:25:148,right,08:54:25:582,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
524,vcgpdm_dyn(20)-lvm(5)_final(2).mov,True,left,3,training(36).mov,0,46,46,133,,,,,,,,08:54:26:369,08:54:27:083,08:54:30:085,left,08:54:30:486,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
525,vcgpdm_dyn(25)-lvm(20)_final(5).mov,True,left,3,training(22).mov,0,47,47,102,,,,,,,,08:54:31:283,08:54:31:987,08:54:34:988,left,08:54:35:339,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
526,vcgpdm_dyn(30)-lvm(35)_final(9).mov,True,left,3,training(3).mov,0,48,48,104,,,,,,,,08:54:36:119,08:54:36:840,08:54:39:842,left,08:54:40:026,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
